585	709436
586	703083
587	707031
588	710177
589	709436
590	705441
591	709436
592	705442
593	705080
594	709436
595	703083
596	707031
597	710582
598	709436
599	706192
600	709436
601	701163
602	707200
603	704089
604	706192
605	710582
606	702165
607	701818
608	707031
609	706237
610	710582
611	702165
612	707031
613	705631
614	702165
615	709436
616	706192
617	708124
618	702144
619	707031
620	710530
621	707031
622	710543
623	709436
624	703083
625	707031
626	707297
627	702165
628	707031
629	701860
630	709436
631	706870
632	709436
633	706069
634	707031
635	709436
636	710438
637	709436
638	709844
639	707031
640	710177
641	709436
642	707934
643	707031
644	710177
645	709436
646	703083
647	707031
648	710177
649	709436
650	705441
651	709436
652	705442
653	705080
654	709436
655	703083
656	707031
657	705373
658	709436
659	706192
660	706497
661	703654
662	713084
663	710177
664	713923
665	712029
666	712006
667	712008
668	709781
669	704093
670	705030
671	710177
672	709436
673	703083
674	707031
675	710177
676	709427
677	709781
678	705785
679	704639
680	703917
681	707169
682	712008
683	712029
684	713084
685	704093
686	704105
687	702825
688	707031
689	710177
690	709436
691	706252
692	709436
693	703083
694	707031
695	710177
696	709436
697	710438
698	709436
699	709844
700	707031
701	710177
702	705441
703	709436
704	705442
705	705080
706	709436
707	703083
708	709781
709	705785
710	704639
711	703917
712	714070
713	705910
714	710177
715	713923
716	713880
717	704105
718	702825
719	707031
720	703104
721	709859
722	707031
723	709725
724	709436
725	706192
726	709436
727	710177
728	709788
729	710582
730	707031
731	706497
732	707097
733	708184
734	707031
735	703104
736	705500
737	707031
738	703104
739	711021
740	705984
741	704340
742	707031
743	712510
744	709436
745	709844
746	707031
747	709436
748	703083
749	707031
750	710177
751	709436
752	707851
753	702165
754	707031
755	712510
756	709436
757	706192
758	704639
759	709436
760	705984
761	709436
762	704340
763	709436
764	705396
765	702165
766	709781
767	710582
768	707031
769	707365
770	709436
771	705984
772	709436
773	703925
774	701425
775	710177
776	709436
777	705396
778	702165
779	709781
780	710582
781	707031
782	705631
783	709436
784	706192
785	709436
786	705984
787	709436
788	703925
789	707031
790	700153
791	702165
792	709803
793	704639
794	702165
795	707365
796	701425
797	710177
798	709436
799	705396
800	702165
801	709781
802	701860
803	709436
804	706192
805	710582
806	709858
807	709436
808	702721
809	703043
810	709844
811	707031
812	703083
813	709802
814	703104
815	709781
816	705984
817	710582
818	709436
819	706192
820	709436
821	709844
822	707031
823	709436
824	703083
825	707031
826	710177
827	713880
828	700196
829	710747
830	709436
831	703104
832	705080
833	709436
834	703083
835	707031
836	710177
837	713923
838	700196
839	710747
840	709436
841	701066
842	709805
843	702963
844	702812
845	709436
846	706192
847	705080
848	709436
849	703083
850	707031
851	701163
852	709805
853	704093
854	705383
855	709436
856	703083
857	710450
858	703303
859	700905
860	704132
861	709436
862	703083
863	707031
864	710700
865	710177
866	709436
867	710986
868	709436
869	703083
870	707031
871	710503
872	709436
873	706192
874	709436
875	701163
876	713930
877	701425
878	709436
879	703083
880	707031
881	704636
882	704105
883	709436
884	710986
885	702165
886	710574
887	705910
888	707031
889	703104
890	709436
891	701163
892	704105
893	714070
894	705851
895	707031
896	713636
897	707996
898	709436
899	706192
900	710012
901	704639
902	704027
903	707200
904	701071
905	707031
906	712849
907	704181
908	709436
909	701163
910	709781
911	710503
912	707031
913	704863
914	709436
915	706192
916	705538
917	704132
918	709436
919	703083
920	710177
921	709427
922	714132
923	704105
924	709721
925	707031
926	707097
927	704105
928	702825
929	707031
930	709436
931	709427
932	709436
933	705910
934	704639
935	708768
936	709436
937	710012
938	707031
939	709436
940	709427
941	709436
942	704075
943	703141
944	707097
945	707031
946	710660
947	710693
948	703303
949	704293
950	704132
951	704027
952	710700
953	709436
954	710012
955	704182
956	702227
957	704105
958	712808
959	701836
960	709666
961	709436
962	704106
963	713515
964	709858
965	709436
966	707958
967	710177
968	709436
969	703083
970	705606
971	704181
972	709806
973	704093
974	709436
975	713972
976	709436
977	703303
978	713972
979	709436
980	703083
981	704183
982	707097
983	707031
984	704181
985	704093
986	709436
987	701160
988	707031
989	709436
990	708196
991	709436
992	710718
993	707031
994	709666
995	709436
996	710693
997	709436
998	703389
999	703098
1000	709858
1001	709436
1002	707958
1003	710177
1004	709436
1005	703083
1006	700419
1007	707031
1008	709436
1009	710693
1010	709436
1011	712968
1012	712848
1013	709858
1014	709436
1015	710667
1016	707507
1017	702004
1018	709436
1019	703303
1020	710693
1021	709436
1022	712811
1023	709858
1024	705716
1025	707031
1026	708076
1027	707996
1028	709436
1029	706192
1030	709436
1031	701163
1032	709781
1033	710503
1034	707031
1035	712849
1036	702165
1037	704639
1038	709436
1039	710012
1040	705383
1041	702165
1042	707031
1043	713619
1044	707031
1045	704791
1046	707996
1047	709436
1048	706192
1049	709436
1050	700222
1051	708124
1052	701425
1053	710177
1054	709427
1055	709436
1056	704639
1057	709436
1058	710012
1059	702825
1060	705495
1061	701425
1062	703303
1063	709436
1064	709427
1065	709436
1066	703105
1067	707097
1068	707031
1069	710660
1070	709805
1071	705495
1072	701425
1073	702165
1074	709781
1075	703303
1076	700900
1077	705984
1078	705495
1079	701425
1080	702165
1081	706096
1082	701461
1083	707031
1084	705373
1085	707996
1086	709436
1087	706192
1088	709805
1089	707097
1090	704093
1091	709436
1092	701163
1093	709001
1094	710582
1095	702165
1096	702748
