197	16	לְמֶמְשֶׁ֣לֶת	352	WLC
198	16	הַלַּ֔יְלָה	353	WLC
199	16	וְאֵ֖ת	354	WLC
200	16	הַכּוֹכָבִֽים׃	355	WLC
201	17	וַיִּתֵּ֥ן	366	WLC
202	17	אֹתָ֛ם	367	WLC
203	17	אֱלֹהִ֖ים	368	WLC
204	17	בִּרְקִ֣יעַ	369	WLC
205	17	הַשָּׁמָ֑יִם	370	WLC
206	17	לְהָאִ֖יר	371	WLC
207	17	עַל־	372	WLC
208	17	הָאָֽרֶץ׃	373	WLC
209	18	וְלִמְשֹׁל֙	384	WLC
210	18	בַּיּ֣וֹם	385	WLC
211	18	וּבַלַּ֔יְלָה	386	WLC
212	18	וּֽלֲהַבְדִּ֔יל	387	WLC
213	18	בֵּ֥ין	388	WLC
214	18	הָא֖וֹר	389	WLC
215	18	וּבֵ֣ין	390	WLC
216	18	הַחֹ֑שֶׁךְ	391	WLC
217	18	וַיַּ֥רְא	392	WLC
218	18	אֱלֹהִ֖ים	393	WLC
219	18	כִּי־	394	WLC
220	18	טֽוֹב׃	395	WLC
221	19	וַֽיְהִי־	406	WLC
222	19	עֶ֥רֶב	407	WLC
223	19	וַֽיְהִי־	408	WLC
224	19	בֹ֖קֶר	409	WLC
225	19	י֥וֹם	410	WLC
226	19	רְבִיעִֽי׃	411	WLC
227	20	וַיֹּ֣אמֶר	423	WLC
228	20	אֱלֹהִ֔ים	424	WLC
229	20	יִשְׁרְצ֣וּ	425	WLC
230	20	הַמַּ֔יִם	426	WLC
231	20	שֶׁ֖רֶץ	427	WLC
232	20	נֶ֣פֶשׁ	428	WLC
233	20	חַיָּ֑ה	429	WLC
234	20	וְעוֹף֙	430	WLC
235	20	יְעוֹפֵ֣ף	431	WLC
236	20	עַל־	432	WLC
237	20	הָאָ֔רֶץ	433	WLC
238	20	עַל־	434	WLC
239	20	פְּנֵ֖י	435	WLC
240	20	רְקִ֥יעַ	436	WLC
241	20	הַשָּׁמָֽיִם׃	437	WLC
242	21	וַיִּבְרָ֣א	448	WLC
243	21	אֱלֹהִ֔ים	449	WLC
244	21	אֶת־	450	WLC
245	21	הַתַּנִּינִ֖ם	451	WLC
246	21	הַגְּדֹלִ֑ים	452	WLC
247	21	וְאֵ֣ת	453	WLC
248	21	כָּל־	454	WLC
249	21	נֶ֣פֶשׁ	455	WLC
250	21	הַֽחַיָּ֣ה ׀	456	WLC
251	21	הָֽרֹמֶ֡שֶׂת	457	WLC
252	21	אֲשֶׁר֩	458	WLC
253	21	שָׁרְצ֨וּ	459	WLC
254	21	הַמַּ֜יִם	460	WLC
255	21	לְמִֽינֵהֶ֗ם	461	WLC
256	21	וְאֵ֨ת	462	WLC
257	21	כָּל־	463	WLC
258	21	ע֤וֹף	464	WLC
259	21	כָּנָף֙	465	WLC
260	21	לְמִינֵ֔הוּ	466	WLC
261	21	וַיַּ֥רְא	467	WLC
262	21	אֱלֹהִ֖ים	468	WLC
263	21	כִּי־	469	WLC
264	21	טֽוֹב׃	470	WLC
265	22	וַיְבָ֧רֶךְ	481	WLC
266	22	אֹתָ֛ם	482	WLC
267	22	אֱלֹהִ֖ים	483	WLC
268	22	לֵאמֹ֑ר	484	WLC
269	22	פְּר֣וּ	485	WLC
270	22	וּרְב֗וּ	486	WLC
271	22	וּמִלְא֤וּ	487	WLC
272	22	אֶת־	488	WLC
273	22	הַמַּ֙יִם֙	489	WLC
274	22	בַּיַּמִּ֔ים	490	WLC
275	22	וְהָע֖וֹף	491	WLC
276	22	יִ֥רֶב	492	WLC
277	22	בָּאָֽרֶץ׃	493	WLC
278	23	וַֽיְהִי־	504	WLC
279	23	עֶ֥רֶב	505	WLC
280	23	וַֽיְהִי־	506	WLC
281	23	בֹ֖קֶר	507	WLC
282	23	י֥וֹם	508	WLC
283	23	חֲמִישִֽׁי׃	509	WLC
284	24	וַיֹּ֣אמֶר	521	WLC
285	24	אֱלֹהִ֗ים	522	WLC
286	24	תּוֹצֵ֨א	523	WLC
287	24	הָאָ֜רֶץ	524	WLC
288	24	נֶ֤פֶשׁ	525	WLC
289	24	חַיָּה֙	526	WLC
290	24	לְמִינָ֔הּ	527	WLC
291	24	בְּהֵמָ֥ה	528	WLC
292	24	וָרֶ֛מֶשׂ	529	WLC
293	24	וְחַֽיְתוֹ־	530	WLC
294	24	אֶ֖רֶץ	531	WLC
295	24	לְמִינָ֑הּ	532	WLC
296	24	וַֽיְהִי־	533	WLC
297	24	כֵֽן׃	534	WLC
298	25	וַיַּ֣עַשׂ	545	WLC
299	25	אֱלֹהִים֩	546	WLC
300	25	אֶת־	547	WLC
301	25	חַיַּ֨ת	548	WLC
302	25	הָאָ֜רֶץ	549	WLC
303	25	לְמִינָ֗הּ	550	WLC
304	25	וְאֶת־	551	WLC
305	25	הַבְּהֵמָה֙	552	WLC
306	25	לְמִינָ֔הּ	553	WLC
307	25	וְאֵ֛ת	554	WLC
308	25	כָּל־	555	WLC
309	25	רֶ֥מֶשׂ	556	WLC
310	25	הָֽאֲדָמָ֖ה	557	WLC
311	25	לְמִינֵ֑הוּ	558	WLC
312	25	וַיַּ֥רְא	559	WLC
313	25	אֱלֹהִ֖ים	560	WLC
314	25	כִּי־	561	WLC
315	25	טֽוֹב׃	562	WLC
316	26	וַיֹּ֣אמֶר	573	WLC
317	26	אֱלֹהִ֔ים	574	WLC
318	26	נַֽעֲשֶׂ֥ה	575	WLC
319	26	אָדָ֛ם	576	WLC
320	26	בְּצַלְמֵ֖נוּ	577	WLC
321	26	כִּדְמוּתֵ֑נוּ	578	WLC
322	26	וְיִרְדּוּ֩	579	WLC
323	26	בִדְגַ֨ת	580	WLC
324	26	הַיָּ֜ם	581	WLC
325	26	וּבְע֣וֹף	582	WLC
326	26	הַשָּׁמַ֗יִם	583	WLC
327	26	וּבַבְּהֵמָה֙	584	WLC
328	26	וּבְכָל־	585	WLC
329	26	הָאָ֔רֶץ	586	WLC
330	26	וּבְכָל־	587	WLC
331	26	הָרֶ֖מֶשׂ	588	WLC
332	26	הָֽרֹמֵ֥שׂ	589	WLC
333	26	עַל־	590	WLC
334	26	הָאָֽרֶץ׃	591	WLC
335	27	וַיִּבְרָ֨א	602	WLC
336	27	אֱלֹהִ֤ים ׀	603	WLC
337	27	אֶת־	604	WLC
338	27	הָֽאָדָם֙	605	WLC
339	27	בְּצַלְמ֔וֹ	606	WLC
340	27	בְּצֶ֥לֶם	607	WLC
341	27	אֱלֹהִ֖ים	608	WLC
342	27	בָּרָ֣א	609	WLC
343	27	אֹת֑וֹ	610	WLC
344	27	זָכָ֥ר	611	WLC
345	27	וּנְקֵבָ֖ה	612	WLC
346	27	בָּרָ֥א	613	WLC
347	27	אֹתָֽם׃	614	WLC
348	28	וַיְבָ֣רֶךְ	625	WLC
349	28	אֹתָם֮	626	WLC
350	28	אֱלֹהִים֒	627	WLC
351	28	וַיֹּ֨אמֶר	628	WLC
352	28	אֱלֹהִ֗ים	630	WLC
353	28	פְּר֥וּ	631	WLC
354	28	וּרְב֛וּ	632	WLC
355	28	וּמִלְא֥וּ	633	WLC
356	28	אֶת־	634	WLC
357	28	הָאָ֖רֶץ	635	WLC
358	28	וְכִבְשֻׁ֑הָ	636	WLC
359	28	וּרְד֞וּ	637	WLC
360	28	בִּדְגַ֤ת	638	WLC
361	28	הַיָּם֙	639	WLC
362	28	וּבְע֣וֹף	640	WLC
363	28	הַשָּׁמַ֔יִם	641	WLC
364	28	וּבְכָל־	642	WLC
365	28	חַיָּ֖ה	643	WLC
366	28	הָֽרֹמֶ֥שֶׂת	644	WLC
367	28	עַל־	645	WLC
368	28	הָאָֽרֶץ׃	646	WLC
369	29	וַיֹּ֣אמֶר	657	WLC
370	29	אֱלֹהִ֗ים	658	WLC
371	29	הִנֵּה֩	659	WLC
372	29	נָתַ֨תִּי	660	WLC
373	29	אֶת־	662	WLC
374	29	כָּל־	663	WLC
375	29	עֵ֣שֶׂב ׀	664	WLC
376	29	זֹרֵ֣עַ	665	WLC
377	29	זֶ֗רַע	666	WLC
378	29	אֲשֶׁר֙	667	WLC
379	29	עַל־	668	WLC
380	29	פְּנֵ֣י	669	WLC
381	29	כָל־	670	WLC
382	29	הָאָ֔רֶץ	671	WLC
383	29	וְאֶת־	672	WLC
384	29	כָּל־	673	WLC
385	29	הָעֵ֛ץ	674	WLC
386	29	אֲשֶׁר־	675	WLC
387	29	פְרִי־	677	WLC
388	29	עֵ֖ץ	678	WLC
389	29	זֹרֵ֣עַ	679	WLC
390	29	זָ֑רַע	680	WLC
391	29	יִֽהְיֶ֖ה	682	WLC
392	29	לְאָכְלָֽה׃	683	WLC
393	30	וּֽלְכָל־	694	WLC
394	30	חַיַּ֣ת	695	WLC
395	30	הָ֠אָרֶץ	696	WLC
396	30	וּלְכָל־	697	WLC
397	30	ע֨וֹף	698	WLC
398	30	הַשָּׁמַ֜יִם	699	WLC
399	30	וּלְכֹ֣ל ׀	700	WLC
400	30	רוֹמֵ֣שׂ	701	WLC
401	30	עַל־	702	WLC
402	30	הָאָ֗רֶץ	703	WLC
403	30	אֲשֶׁר־	704	WLC
404	30	נֶ֣פֶשׁ	706	WLC
405	30	חַיָּ֔ה	707	WLC
406	30	אֶת־	708	WLC
407	30	כָּל־	709	WLC
408	30	יֶ֥רֶק	710	WLC
409	30	עֵ֖שֶׂב	711	WLC
410	30	לְאָכְלָ֑ה	712	WLC
411	30	וַֽיְהִי־	713	WLC
412	30	כֵֽן׃	714	WLC
413	31	וַיַּ֤רְא	725	WLC
414	31	אֱלֹהִים֙	726	WLC
415	31	אֶת־	727	WLC
416	31	כָּל־	728	WLC
417	31	אֲשֶׁ֣ר	729	WLC
418	31	עָשָׂ֔ה	730	WLC
419	31	וְהִנֵּה־	731	WLC
420	31	ט֖וֹב	732	WLC
421	31	מְאֹ֑ד	733	WLC
422	31	וַֽיְהִי־	734	WLC
423	31	עֶ֥רֶב	735	WLC
424	31	וַֽיְהִי־	736	WLC
425	31	בֹ֖קֶר	737	WLC
426	31	י֥וֹם	738	WLC
427	31	הַשִּׁשִּֽׁי׃	739	WLC
428	32	וַיְכֻלּ֛וּ	751	WLC
429	32	הַשָּׁמַ֥יִם	752	WLC
430	32	וְהָאָ֖רֶץ	753	WLC
431	32	וְכָל־	754	WLC
432	32	צְבָאָֽם׃	755	WLC
433	33	וַיְכַ֤ל	766	WLC
434	33	אֱלֹהִים֙	767	WLC
435	33	בַּיּ֣וֹם	768	WLC
436	33	הַשְּׁבִיעִ֔י	769	WLC
437	33	מְלַאכְתּ֖וֹ	770	WLC
438	33	אֲשֶׁ֣ר	771	WLC
439	33	עָשָׂ֑ה	772	WLC
440	33	וַיִּשְׁבֹּת֙	773	WLC
441	33	בַּיּ֣וֹם	774	WLC
442	33	הַשְּׁבִיעִ֔י	775	WLC
443	33	מִכָּל־	776	WLC
444	33	מְלַאכְתּ֖וֹ	777	WLC
445	33	אֲשֶׁ֥ר	778	WLC
446	33	עָשָֽׂה׃	779	WLC
447	34	וַיְבָ֤רֶךְ	790	WLC
448	34	אֱלֹהִים֙	791	WLC
449	34	אֶת־	792	WLC
450	34	י֣וֹם	793	WLC
451	34	הַשְּׁבִיעִ֔י	794	WLC
452	34	וַיְקַדֵּ֖שׁ	795	WLC
453	34	אֹת֑וֹ	796	WLC
454	34	כִּ֣י	797	WLC
455	34	שָׁבַת֙	799	WLC
456	34	מִכָּל־	800	WLC
457	34	מְלַאכְתּ֔וֹ	801	WLC
458	34	אֲשֶׁר־	802	WLC
459	34	בָּרָ֥א	803	WLC
460	34	אֱלֹהִ֖ים	804	WLC
461	34	לַעֲשֽׂוֹת׃	805	WLC
462	35	אֵ֣לֶּה	817	WLC
463	35	תוֹלְד֧וֹת	818	WLC
464	35	הַשָּׁמַ֛יִם	819	WLC
465	35	וְהָאָ֖רֶץ	820	WLC
466	35	בְּהִבָּֽרְאָ֑ם	821	WLC
467	35	בְּי֗וֹם	822	WLC
468	35	עֲשׂ֛וֹת	823	WLC
469	35	יְהוָ֥ה	824	WLC
470	35	אֱלֹהִ֖ים	825	WLC
471	35	אֶ֥רֶץ	826	WLC
472	35	וְשָׁמָֽיִם׃	827	WLC
473	36	וְכֹ֣ל ׀	838	WLC
474	36	שִׂ֣יחַ	839	WLC
475	36	הַשָּׂדֶ֗ה	840	WLC
476	36	טֶ֚רֶם	841	WLC
477	36	יִֽהְיֶ֣ה	842	WLC
478	36	בָאָ֔רֶץ	843	WLC
479	36	וְכָל־	844	WLC
480	36	עֵ֥שֶׂב	845	WLC
481	36	הַשָּׂדֶ֖ה	846	WLC
482	36	טֶ֣רֶם	847	WLC
483	36	יִצְמָ֑ח	848	WLC
484	36	כִּי֩	849	WLC
485	36	לֹ֨א	850	WLC
486	36	הִמְטִ֜יר	851	WLC
487	36	יְהוָ֤ה	852	WLC
488	36	אֱלֹהִים֙	853	WLC
489	36	עַל־	854	WLC
490	36	הָאָ֔רֶץ	855	WLC
491	36	וְאָדָ֣ם	856	WLC
492	36	אַ֔יִן	857	WLC
493	36	לַֽעֲבֹ֖ד	858	WLC
494	36	אֶת־	859	WLC
495	36	הָֽאֲדָמָֽה׃	860	WLC
496	37	וְאֵ֖ד	871	WLC
497	37	יַֽעֲלֶ֣ה	872	WLC
498	37	הָאָ֑רֶץ	874	WLC
499	37	וְהִשְׁקָ֖ה	875	WLC
500	37	אֶֽת־	876	WLC
501	37	כָּל־	877	WLC
502	37	פְּנֵֽי־	878	WLC
503	37	הָֽאֲדָמָֽה׃	879	WLC
504	38	וַיִּיצֶר֩	890	WLC
