G700031	<a href='S:Αβδια'><font color='3'><b>Αβδια</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abdia</font>; <font color='5'>avðiya</font><br><font color='1'><b>Abdia; Avthia</b></font><hr><grk><a href='S:Αβδια'><font color='0'>Αβδια</font></a></grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i><br><grk><a href='S:Αβδιαν'><font color='0'>Αβδιαν</font></a></grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i>	Αβδια	abdia	avðiya	Abdia; Avthia
G700032	<a href='S:Αβδιας'><font color='3'><b>Αβδιας</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abdias</font>; <font color='5'>avðiyas</font><br><font color='1'><b>Abdias; Avthias</b></font><hr><grk><a href='S:Αβδιας'><font color='0'>Αβδιας</font></a></grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i><br><grk><a href='S:Αβδιου'><font color='0'>Αβδιου</font></a></grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i>	Αβδιας	abdias	avðiyas	Abdias; Avthias
G700033	<a href='S:Αβδιηλ'><font color='3'><b>Αβδιηλ</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abdiēl</font>; <font color='5'>avðiyiyl</font><br><font color='1'><b>Abdiēl; Avthil</b></font><hr><grk><a href='S:Αβδιηλ'><font color='0'>Αβδιηλ</font></a></grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i>	Αβδιηλ	abdiēl	avðiyiyl	Abdiēl; Avthil
G700034	<a href='S:Αβδιου'><font color='3'><b>Αβδιου</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abdiou</font>; <font color='5'>avðiyu</font><br><font color='1'><b>Abdiou; Avthiu</b></font><hr><grk><a href='S:Αβδιου'><font color='0'>Αβδιου</font></a></grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i><br><grk><a href='S:Αβδιου'><font color='0'>Αβδιου</font></a></grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk><a href='S:Αβδιου'><font color='0'>Αβδιου</font></a></grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>	Αβδιου	abdiou	avðiyu	Abdiou; Avthiu
G700035	<a href='S:Αβδων'><font color='3'><b>Αβδων</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abdōn</font>; <font color='5'>avðon</font><br><font color='1'><b>Abdōn; Avthon</b></font><hr><grk><a href='S:Αβδων'><font color='0'>Αβδων</font></a></grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i><br><grk><a href='S:Αβδων'><font color='0'>Αβδων</font></a></grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>	Αβδων	abdōn	avðon	Abdōn; Avthon
G700036	<a href='S:Αβεδ'><font color='3'><b>Αβεδ</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abed</font>; <font color='5'>aveð</font><br><font color='1'><b>Abed; Aveth</b></font><hr><grk><a href='S:Αβεδ'><font color='0'>Αβεδ</font></a></grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk><a href='S:Αβεδ'><font color='0'>Αβεδ</font></a></grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>	Αβεδ	abed	aveð	Abed; Aveth
G700037	<a href='S:Αβεδδαρα'><font color='3'><b>Αβεδδαρα</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abeddara</font>; <font color='5'>aveððara</font><br><font color='1'><b>Abeddara; Aveththara</b></font><hr><grk><a href='S:Αβεδδαρα'><font color='0'>Αβεδδαρα</font></a></grk>｜<font color='4'>N.GS</font>｜<i>noun, Gen Sing</i><br><grk><a href='S:Αβεδδαρα'><font color='0'>Αβεδδαρα</font></a></grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i>	Αβεδδαρα	abeddara	aveððara	Abeddara; Aveththara
G700038	<a href='S:Αβεδδαραμ'><font color='3'><b>Αβεδδαραμ</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abeddaram</font>; <font color='5'>aveððaram</font><br><font color='1'><b>Abeddaram; Aveththaram</b></font><hr><grk><a href='S:Αβεδδαραμ'><font color='0'>Αβεδδαραμ</font></a></grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i>	Αβεδδαραμ	abeddaram	aveððaram	Abeddaram; Aveththaram
G700039	<a href='S:αβεδηριν'><font color='3'><b>αβεδηριν</b></font></a> [<font color='4'>N</font>] <i>Noun</i><br><font color='5'>abedērin</font>; <font color='5'>aveðiyriyn</font><br><font color='1'><b>words; records</b></font><hr><grk><a href='S:αβεδηριν'><font color='0'>αβεδηριν</font></a></grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i>	αβεδηριν	abedērin	aveðiyriyn	words; records
G700040	<a href='S:Ἄβελ'><font color='3'><b>Ἄβελ</b></font></a><sup><a href='S:G70005'>NT</a></sup> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abel</font>; <font color='5'>avel</font><br><font color='1'><b>Abel; Avel</b></font><hr><a href='S:G6'><grk>Ἄβελ</grk></a>; <a href='S:H1893'><big>הֶבֶל</big>&#x200E;</a><hr><grk><a href='S:Αβελ'><font color='0'>Αβελ</font></a></grk>｜<font color='4'>N.AS</font>｜<i>noun, Acc Sing</i><br><grk><a href='S:Αβελ'><font color='0'>Αβελ</font></a></grk>｜<font color='4'>N.ASF</font>｜<i>noun, Acc Sing Fem</i><br><grk><a href='S:Αβελ'><font color='0'>Αβελ</font></a></grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i><br><grk><a href='S:Αβελ'><font color='0'>Αβελ</font></a></grk>｜<font color='4'>N.DSF</font>｜<i>noun, Dat Sing Fem</i><br><grk><a href='S:Αβελ'><font color='0'>Αβελ</font></a></grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i><br><grk><a href='S:Αβελ'><font color='0'>Αβελ</font></a></grk>｜<font color='4'>N.GS</font>｜<i>noun, Gen Sing</i><br><grk><a href='S:Αβελ'><font color='0'>Αβελ</font></a></grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk><a href='S:Αβελ'><font color='0'>Αβελ</font></a></grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>	Ἄβελ	abel	avel	Abel; Avel
