21	1	1	21	And God〈H430＝c79｜382｜E70004｜god(s)〉 created〈H1254＝c79｜381｜E70003｜create〉 <sup>(</sup>〈H853＝c79｜383｜E70005｜[object marker]〉<sup>)</sup> great〈H1419＝c79｜387｜E70064｜great〉 whales,〈H8577＝c79｜385｜E70077｜sea-monster〉 and every〈H3605＝c79｜390｜E70078｜whole〉 living〈H2416＝c80｜393｜E70074｜alive〉 creature〈H5315＝c79｜391｜E70073｜soul〉 that moveth,〈H7430＝c81｜395｜E70079｜creep〉 which〈H834＝c82｜396｜E70037｜[relative]〉 the waters〈H4325＝c82｜399｜E70019｜water〉 brought forth abundantly,〈H8317＝c82｜397｜E70071｜swarm〉 after their kind,〈H4327＝c83｜401｜E70055｜kind〉 and every〈H3605＝c84｜404｜E70078｜whole〉 winged〈H3671＝c84｜406｜E70080｜wing〉 fowl〈H5775＝c84｜405｜E70075｜birds〉 after his kind:〈H4327＝c84｜408｜E70055｜kind〉 and God〈H430＝c85｜411｜E70004｜god(s)〉 saw〈H7200＝c85｜410｜E70022｜see〉 that〈H3588＝c86｜412｜E70023｜that〉 <i>it was</i> good.〈H2896＝c86｜413｜E70024｜be good〉
22	1	1	22	And God〈H430＝c87｜417｜E70004｜god(s)〉 blessed〈H1288＝c87｜415｜E70081｜bless〉 them, saying,〈H559＝c88｜419｜E70020｜say〉 Be fruitful,〈H6509＝c89｜420｜E70082｜be fertile〉 and multiply,〈H7235＝c90｜422｜E70083｜be many〉 and fill〈H4390＝c91｜424｜E70084｜be full〉 <sup>(</sup>〈H853＝c87｜416｜E70005｜[object marker]〉<sup>)</sup> the waters〈H4325＝c91｜427｜E70019｜water〉 in the seas,〈H3220＝c91｜430｜E70047｜sea〉 and let fowl〈H5775＝c92｜433｜E70075｜birds〉 multiply〈H7235＝c92｜434｜E70083｜be many〉 in the earth.〈H776＝c92｜437｜E70009｜earth〉
23	1	1	23	And the evening〈H6153＝c93｜440｜E70031｜evening〉 and the morning〈H1242＝c94｜443｜E70032｜morning〉 were〈H1961＝c93｜439｜E70010｜be〉 the fifth〈H2549＝c95｜445｜E70085｜fifth〉 day.〈H3117＝c95｜444｜E70029｜day〉
24	1	1	24	And God〈H430＝c96｜448｜E70004｜god(s)〉 said,〈H559＝c96｜447｜E70020｜say〉 Let the earth〈H776＝c97｜451｜E70009｜earth〉 bring forth〈H3318＝c97｜449｜E70056｜go out〉 the living〈H2416＝c97｜453｜E70074｜alive〉 creature〈H5315＝c97｜452｜E70073｜soul〉 after his kind,〈H4327＝c97｜455｜E70055｜kind〉 cattle,〈H929＝c98｜456｜E70086｜cattle〉 and creeping thing,〈H7431＝c98｜458｜E70087｜creeping animals〉 and beast〈H2416＝c98｜460｜E70088｜wild animal〉 of the earth〈H776＝c98｜461｜E70009｜earth〉 after his kind:〈H4327＝c98｜463｜E70055｜kind〉 and it was〈H1961＝c99｜465｜E70010｜be〉 so.〈H3651＝c99｜466｜E70040｜thus〉
25	1	1	25	And God〈H430＝c100｜469｜E70004｜god(s)〉 made〈H6213＝c100｜468｜E70036｜make〉 <sup>(</sup>〈H853＝c100｜470｜E70005｜[object marker]〉<sup>)</sup> the beast〈H2416＝c100｜471｜E70088｜wild animal〉 of the earth〈H776＝c100｜473｜E70009｜earth〉 after his kind,〈H4327＝c100｜475｜E70055｜kind〉 and cattle〈H929＝c101｜479｜E70086｜cattle〉 after their kind,〈H4327＝c101｜481｜E70055｜kind〉 and every thing〈H3605＝c102｜484｜E70078｜whole〉 that creepeth〈H7431＝c102｜485｜E70087｜creeping animals〉 upon the earth〈H127＝c102｜487｜E70089｜soil〉 after his kind:〈H4327＝c102｜489｜E70055｜kind〉 and God〈H430＝c103｜492｜E70004｜god(s)〉 saw〈H7200＝c103｜491｜E70022｜see〉 that〈H3588＝c104｜493｜E70023｜that〉 <i>it was</i> good.〈H2896＝c104｜494｜E70024｜be good〉
26	1	1	26	And God〈H430＝c105｜497｜E70004｜god(s)〉 said,〈H559＝c105｜496｜E70020｜say〉 Let us make〈H6213＝c106｜498｜E70036｜make〉 man〈H120＝c106｜499｜E70090｜human, mankind〉 in our image,〈H6754＝c106｜501｜E70091｜image〉 after our likeness:〈H1823＝c106｜503｜E70093｜likeness〉 and let them have dominion〈H7287＝c107｜505｜E70094｜tread, to rule〉 over the fish〈H1710＝c107｜507｜E70095｜fish〉 of the sea,〈H3220＝c107｜509｜E70047｜sea〉 and over the fowl〈H5775＝c107｜512｜E70075｜birds〉 of the air,〈H8064＝c107｜514｜E70007｜heavens〉 and over the cattle,〈H929＝c107｜518｜E70086｜cattle〉 and over all〈H3605＝c107｜521｜E70078｜whole〉 the earth,〈H776＝c107｜523｜E70009｜earth〉 and over every〈H3605＝c107｜526｜E70078｜whole〉 creeping thing〈H7431＝c107｜528｜E70087｜creeping animals〉 that creepeth〈H7430＝c108｜530｜E70079｜creep〉 upon〈H5921＝c108｜531｜E70014｜upon〉 the earth.〈H776＝c108｜533｜E70009｜earth〉
27	1	1	27	So God〈H430＝c109｜536｜E70004｜god(s)〉 created〈H1254＝c109｜535｜E70003｜create〉 <sup>(</sup>〈H853＝c109｜537｜E70005｜[object marker]〉<sup>)</sup> man〈H120＝c109｜539｜E70090｜human, mankind〉 in his <i>own</i> image,〈H6754＝c109｜541｜E70091｜image〉 in the image〈H6754＝c110｜543｜E70091｜image〉 of God〈H430＝c110｜544｜E70004｜god(s)〉 created〈H1254＝c110｜545｜E70003｜create〉 he him; male〈H2145＝c111｜547｜E70096｜male〉 and female〈H5347＝c111｜549｜E70097｜female〉 created〈H1254＝c111｜550｜E70003｜create〉 he them.
28	1	1	28	And God〈H430＝c112｜555｜E70004｜god(s)〉 blessed〈H1288＝c112｜553｜E70081｜bless〉 them, and God〈H430＝c113｜559｜E70004｜god(s)〉 said〈H559＝c113｜557｜E70020｜say〉 unto them, Be fruitful,〈H6509＝c114｜560｜E70082｜be fertile〉 and multiply,〈H7235＝c115｜562｜E70083｜be many〉 and replenish〈H4390＝c116｜564｜E70084｜be full〉 <sup>(</sup>〈H853＝c112｜554｜E70005｜[object marker]〉<sup>)</sup> the earth,〈H776＝c116｜567｜E70009｜earth〉 and subdue〈H3533＝c117｜569｜E70098｜subdue〉 it: and have dominion〈H7287＝c118｜571｜E70094｜tread, to rule〉 over the fish〈H1710＝c118｜573｜E70095｜fish〉 of the sea,〈H3220＝c118｜575｜E70047｜sea〉 and over the fowl〈H5775＝c118｜578｜E70075｜birds〉 of the air,〈H8064＝c118｜580｜E70007｜heavens〉 and over every〈H3605＝c118｜583｜E70078｜whole〉 living thing〈H2416＝c118｜584｜E70088｜wild animal〉 that moveth〈H7430＝c119｜586｜E70079｜creep〉 upon〈H5921＝c119｜587｜E70014｜upon〉 the earth.〈H776＝c119｜589｜E70009｜earth〉
29	1	1	29	And God〈H430＝c120｜592｜E70004｜god(s)〉 said,〈H559＝c120｜591｜E70020｜say〉 Behold,〈H2009＝c121｜593｜E70099｜behold〉 I have given〈H5414＝c121｜594｜E70068｜give〉 you<sup>(</sup>〈H853＝c121｜596｜E70005｜[object marker]〉<sup>)</sup> every〈H3605＝c121｜597｜E70078｜whole〉 herb〈H6212＝c121｜598｜E70050｜herb〉 bearing〈H2232＝c122｜599｜E70051｜sow〉 seed,〈H2233＝c122｜600｜E70052｜seed〉 which〈H834＝c123｜601｜E70037｜[relative]〉 <i>is</i> upon〈H5921＝c123｜602｜E70014｜upon〉 the face〈H6440＝c123｜603｜E70015｜face〉 of all〈H3605＝c123｜604｜E70078｜whole〉 the earth,〈H776＝c123｜606｜E70009｜earth〉 and every〈H3605＝c124｜609｜E70078｜whole〉 tree,〈H6086＝c124｜611｜E70053｜tree〉 in the which〈H834＝c125｜612｜E70037｜[relative]〉 <i>is</i> the fruit〈H6529＝c125｜614｜E70054｜fruit〉 of a tree〈H6086＝c125｜615｜E70053｜tree〉 yielding〈H2232＝c126｜616｜E70051｜sow〉 seed;〈H2233＝c126｜617｜E70052｜seed〉 to you it shall be〈H1961＝c127｜619｜E70010｜be〉 for meat.〈H402＝c127｜621｜E70100｜food〉
30	1	1	30	And to every〈H3605＝c128｜624｜E70078｜whole〉 beast〈H2416＝c128｜625｜E70088｜wild animal〉 of the earth,〈H776＝c128｜627｜E70009｜earth〉 and to every〈H3605＝c128｜630｜E70078｜whole〉 fowl〈H5775＝c128｜631｜E70075｜birds〉 of the air,〈H8064＝c128｜633｜E70007｜heavens〉 and to every thing〈H3605＝c128｜636｜E70078｜whole〉 that creepeth〈H7430＝c128｜637｜E70079｜creep〉 upon〈H5921＝c128｜638｜E70014｜upon〉 the earth,〈H776＝c128｜640｜E70009｜earth〉 wherein〈H834＝c129｜641｜E70037｜[relative]〉 <i>there is</i> life,〈H5315＝c129｜643｜E70073｜soul〉 〈H2416＝c129｜644｜E70074｜alive〉 <i>I have given</i><sup>(</sup>〈H853＝c130｜645｜E70005｜[object marker]〉<sup>)</sup> every〈H3605＝c130｜646｜E70078｜whole〉 green〈H3418＝c130｜647｜E70101｜greens〉 herb〈H6212＝c130｜648｜E70050｜herb〉 for meat:〈H402＝c130｜650｜E70100｜food〉 and it was〈H1961＝c131｜652｜E70010｜be〉 so.〈H3651＝c131｜653｜E70040｜thus〉
