G21	<b><n>ἀγαλλιάω</n></b> [<n>G:V</n>]<br>to rejoice<hr><b>ἀγαλλιάω</b>, -ῶ, Hellenistic form of cl. ἀγάλλω, <b>to glorify</b>, mid. -ομαι, <b>to exult in</b>; <BR /> [in LXX (most freq. in Pss.) chiefly for גיל, רנן pi. ;] <BR /><b>to exult, rejoice greatly</b>: before ἐπί, with dative, <ref onclick="bcv(42,1,47)">Luk 1:47</ref>」; with dative mod., <n>Refs</n> [<n><ref onclick="bcv(60,1,8)">1Pe 1:8</ref>」, <ref onclick="bcv(66,19,7)">Rev 19:7</ref>」</n>]. Mid., with same sense: <n>Refs</n> [<n><ref onclick="bcv(40,5,12)">Mat 5:12</ref>」, <ref onclick="bcv(42,10,21)">Luk 10:21</ref>」, <ref onclick="bcv(44,2,26)">Act 2:26</ref>」, <ref onclick="bcv(44,16,34)">16:34</ref>」, <ref onclick="bcv(60,4,13)">1Pe 4:13</ref>」</n>]; before ἵνα, <ref onclick="bcv(43,8,56)">Jhn 8:56</ref>」; ἐν, <ref onclick="bcv(43,5,35)">Jhn 5:35</ref>」 (1 aor. pass. perh. as mid.; but see Mozley, <i>Psalter</i>, 5), <ref onclick="bcv(60,1,6)">1Pe 1:6</ref>」 (Cremer, 590).†<BR /> (AS)
G22	<b><n>ἄγαμος</n></b> [<n>G:N-M/F</n>]<br>unmarried<hr><b>ἄ-γαμος</b>, -ον <BR /> [in LXX: 4Ma.16:9 ＊ ;] <BR /><b>unmarried</b>: <n>Refs</n> [<n><ref onclick="bcv(46,7,8)">1Co 7:8</ref>」, <ref onclick="bcv(46,7,32)">32</ref>」</n>]; fem. (= cl. ἄνανδρος), <n>Refs</n> [<n>ib. 11, 34</n>].†<BR /> (AS)
G23	<b><n>ἀγανακτέω</n></b> [<n>G:V</n>]<br>be indignant<hr><b>ἀγανακτέω</b>, -ῶ (&lt;ἄγαν, <b>much</b>, ἄχομαι, <b>to grieve</b>), <BR /> [in LXX: <n>Refs</n> [<n>Wis.5:22, 12:27, Da TH Bel 28, 4Ma.4:21</n>] ＊ ;] <BR /><b>to be indignant</b>: <n>Refs</n> [<n><ref onclick="bcv(40,21,15)">Mat 21:15</ref>」, <ref onclick="bcv(40,26,8)">26:8</ref>」, <ref onclick="bcv(41,10,14)">Mrk 10:14</ref>」, <ref onclick="bcv(41,14,4)">14:4</ref>」</n>]; before περί, <n>Refs</n> [<n><ref onclick="bcv(40,20,24)">Mat 20:24</ref>」, <ref onclick="bcv(41,10,41)">Mrk 10:41</ref>」</n>]; before ὅτι, <ref onclick="bcv(42,13,14)">Luk 13:14</ref>」 (see MM, <i>VGT</i>, see word).†<BR /> (AS)
G24	<b><n>ἀγανάκτησις</n></b> [<n>G:N-F</n>]<br>indignation<hr><b>ἀγανάκτησις</b>, -εως, ἡ <BR /> (&lt; ἀγανακτέω), [in LXX: <ref onclick="bcv(17,18,3)">Est 18:3</ref>」 א 1 ＊ ;] <BR /><b>indignation</b>: <ref onclick="bcv(47,7,11)">2Co 7:11</ref>」 (see MM, <i>VGT</i>, see word).†<BR /> (AS)
G25	<b><n>ἀγαπάω</n></b> [<n>G:V</n>]<br>to love<hr><b>ἀγαπάω</b>, -ῶ, <BR /> [in LXX chiefly for אהב ;] <BR /><b>to love</b>, to feel and exhibit esteem and goodwill to a person, to prize and delight in a thing. <BR />__1. <b>Of human affection, to men</b>: τ. πλησίον, <ref onclick="bcv(40,5,43)">Mat 5:43</ref>」; τ. ἐχθρούς, ib. 44; to Christ, <ref onclick="bcv(43,8,42)">Jhn 8:42</ref>」; to God, <ref onclick="bcv(40,22,37)">Mat 22:37</ref>」; with accusative of thing(s), <n>Refs</n> [<n><ref onclick="bcv(42,11,43)">Luk 11:43</ref>」, <ref onclick="bcv(43,12,43)">Jhn 12:43</ref>」, <ref onclick="bcv(49,5,25)">Eph 5:25</ref>」, II Tim 4:8, 10, <ref onclick="bcv(58,1,9)">Heb 1:9</ref>」, <ref onclick="bcv(60,2,17)">1Pe 2:17</ref>」, <ref onclick="bcv(60,3,10)">3:10</ref>」, <ref onclick="bcv(61,2,15)">2Pe 2:15</ref>」, <ref onclick="bcv(61,2,1)">1</ref>」Jo.2:15, <ref onclick="bcv(66,12,11)">Rev 12:11</ref>」</n>].<BR /> __2. <b>Of divine love</b>; <BR />__(a) <b>God's love</b>: to men, <ref onclick="bcv(45,8,37)">Rom 8:37</ref>」; to Christ, <ref onclick="bcv(43,3,35)">Jhn 3:35</ref>」; <BR /> __(b) <b>Christ's love</b>: to men, <ref onclick="bcv(41,10,21)">Mrk 10:21</ref>」; to God, <ref onclick="bcv(43,14,31)">Jhn 14:31</ref>」; with cogn. accusative, <n>Refs</n> [<n><ref onclick="bcv(43,17,26)">Jhn 17:26</ref>」, <ref onclick="bcv(49,2,4)">Eph 2:4</ref>」</n>].<BR /> <re><i>SYN.</i>: φιλέω. From its supposed etymology (Thayer, LS; but see also Boisacq) ἀ. is commonly understood properly to denote love based on esteem (diligo), as distinct from that expressed by φιλέω (amo), spontaneous natural affection, emotional and unreasoning. If this distinction holds, ἀ. is fitly used in NT of Christian love to God and man, the spiritual affection which follows the direction of the will, and which, therefore, unlike that feeling which is instinctive and unreasoned, can be commanded as a duty. (Cf. ἀγάπη, and <i>v</i>. Tr., <i>Syn</i>. §xii; Cremer, 9, 592; and esp. MM, <i>VGT</i>, see word)</re> (AS)
G26	<b><n>ἀγάπη</n></b> [<n>G:N-F</n>]<br>love<hr><b>ἀγάπη</b>, -ης, ἡ <BR /> [in LXX for אַהֲבָה, which is also rendered by ἀγάπησις and φιλία ;] <BR /> <gramGrp/> <BR /><b>love, goodwill, esteem</b>. Outside of bibl. and eccl. books, there is no clear instance (with Deiss., <i>LAE</i>, 18:4, 70:2, cf. the same writer in <i>Constr. Quar.</i>, ii, 4; and with MM, <i>VGT</i>, see word, cf. Dr. Moulton in <i>Exp. Times</i>, xxvi, 3, 139). In NT, like ἀγαπάω, -ῶ, <BR />__1. <b>Of men's love</b>: <BR />__(a) to one another, <ref onclick="bcv(43,13,35)">Jhn 13:35</ref>」; <BR /> __(b) to God, 1Jo.2:5.<BR /> __2. <b>Of divine love</b>; <BR />__(a) <b>God's love</b>: to men, <ref onclick="bcv(45,5,8)">Rom 5:8</ref>」; to Christ, <ref onclick="bcv(43,17,26)">Jhn 17:26</ref>」; <BR /> __(b) <b>Christ's love to men</b>: <ref onclick="bcv(45,8,35)">Rom 8:35</ref>」. <BR /> __3. In pl., <b>love feasts</b>: <ref onclick="bcv(65,1,12)">Ju 12</ref>」 (<i>DB</i>, iii, 157).<BR /> <re><i>SYN.</i>: φιλία. ἀ., signifying properly (see: ἀγαπάω) love which chooses its object, is taken over from LXX, where its connotation is more general, into NT, and there used exclusively to express that spiritual bond of love between God and man and between man and man, in Christ, which is characteristic of Christianity. It is thusdistinct from φιλία, <b>friendship</b> (<ref onclick="bcv(59,4,4)">Jas 4:4</ref>」 only), στοργή, <b>natural affection</b> (in NT only in compounds, see: ἄστοργος) and ἔρως, <b>sexual love</b>, which is not used in NT, its place being taken by ἐπιθυμία. (Cf. ἀγαπάω; and see Abbott, <i>Essays</i>, 70f.; <i>DB</i>, vol. i., 555; Cremer, 13, 593; MM, <i>VGT</i>, see word).</re> (AS)
G27	<b><n>ἀγαπητός</n></b> [<n>G:A</n>]<br>beloved<hr><b>ἀγαπητός</b>, -ή, -όν <BR /> (&lt; ἀγαπάω), [in LXX chiefly for יָתִיד, יָדִיד ;] <BR /><b>beloved</b> (see M, <i>Pr.</i>, 221); <BR />__(a) <b>by God</b>: of Christ, <ref onclick="bcv(40,3,17)">Mat 3:17</ref>」; of men, <ref onclick="bcv(45,1,7)">Rom 1:7</ref>」; <BR /> __(b) <b>by Christians, of one another</b>: <ref onclick="bcv(46,4,14)">1Co 4:14</ref>」; freq. as form of address, ib. 10:14; opp. to ἐχθρός, <ref onclick="bcv(45,11,28)">Rom 11:28</ref>」 (see AR, <i>Eph.</i>, 229; Cremer, 17; MM, <i>VGT</i>, see word).<BR /> (AS)
G28	<b><n>Ἄγαρ</n></b> [<n>N:N-F-P</n>]<br>Hagar<hr><b>Ἅγαρ</b> (Rec. Ἄ-), ἡ, indecl. (in FlJ, Ἀγάρα, -ης, Heb. הָגָר), <BR /> <b>Hagar</b> (<n>Refs</n> [<n>Gen.16): <ref onclick="bcv(48,4,24)">Gal 4:24</ref>」,25</n>].†<BR /> (AS)
G29	<b><n>ἀγγαρεύω</n></b> [<n>G:V</n>]<br>to force<hr><b>ἀγγαρεύω</b> (from the Persian; cf. Vg. angiare, and the Heb. אִגֶרֶת; on the orthogr., see Bl., §6, 1; M, <i>Pr.</i>, 46), <BR /> <b>to impress</b> into public service, employ a courier; hence, <b>to compel</b> to perform a service (prob. common in the vernac.; cf. Deiss., <i>BS</i>, 86f., MM, <i>Exp.</i>, iv; <i>VGT</i>, see word): <n>Refs</n> [<n><ref onclick="bcv(40,5,41)">Mat 5:41</ref>」, <ref onclick="bcv(40,27,32)">27:32</ref>」, <ref onclick="bcv(41,15,21)">Mrk 15:21</ref>」</n>].†<BR /> (AS)
G30	<b><n>ἀγγεῖον</n></b> [<n>G:N-N</n>]<br>jar<hr><b>ἀγγεῖον</b>, -ου, τό <BR /> (&lt; ἄγγος), [in LXX chiefly for כְּלִי ;] <BR /><b>a vessel</b> (see MM, <i>VGT</i>, see word): <ref onclick="bcv(40,25,4)">Mat 25:4</ref>」.†<BR /> (AS)
