mappingSort	KJVverseID	WLCsort	BHSsort
162793	11560	286194	415316
162794	11561	286206	415318
162795	11561	286207	415319
162796	11561	286208	415320
162797	11561	286209	415321
162798	11561	286210	415322
162799	11561	286211	415323
162800	11561	286212	415324
162801	11561	286213	415325
162802	11561	286214	415326
162803	11561	286215	415327
162804	11561	286216	415328
162805	11561	286217	415330
162806	11561	286218	415331
162807	11561	286219	415333
162808	11561	286220	415334
162809	11561	286221	415335
162810	11561	286222	415336
162811	11561	286223	415338
162812	11562	286234	415340
162813	11562	286235	415341
162814	11562	286236	415342
162815	11562	286237	415343
162816	11562	286238	415344
162817	11562	286239	415345
162818	11562	286240	415346
162819	11562	286241	415347
162820	11562	286242	415349
162821	11562	286243	415351
162822	11562	286244	415353
162823	11562	286245	415354
162824	11562	286246	415356
162825	11562	286247	415357
162826	11562	286248	415358
162827	11562	286249	415359
162828	11562	286250	415361
162829	11562	286251	415362
162830	11562	286252	415363
162831	11563	286263	415365
162832	11563	286264	415367
162833	11563	286265	415369
162834	11563	286266	415371
162835	11563	286267	415372
162836	11563	286268	415374
162837	11563	286269	415375
162838	11563	286270	415376
162839	11563	286271	415378
162840	11563	286272	415379
162841	11563	286273	415380
162842	11563	286274	415382
162843	11564	286285	415384
162844	11564	286286	415385
162845	11564	286287	415387
162846	11564	286288	415389
162847	11564	286289	415390
162848	11564	286290	415392
162849	11564	286291	415393
162850	11564	286292	415394
162851	11564	286293	415396
162852	11564	286294	415397
162853	11564	286295	415399
162854	11564	286296	415400
162855	11564	286297	415401
162856	11564	286298	415403
162857	11564	286299	415404
162858	11565	286310	415406
162859	11565	286311	415407
162860	11565	286312	415408
162861	11565	286313	415409
162862	11565	286314	415410
162863	11565	286315	415411
162864	11565	286316	415413
162865	11565	286317	415414
162866	11565	286318	415415
162867	11565	286319	415417
162868	11565	286320	415418
162869	11565	286321	415419
162870	11565	286322	415420
162871	11566	286334	415422
162872	11566	286335	415423
162873	11566	286336	415424
162874	11566	286337	415425
162875	11566	286338	415427
162876	11566	286339	415428
162877	11566	286340	415429
162878	11566	286341	415430
162879	11566	286342	415432
162880	11566	286343	415434
162881	11566	286344	415435
162882	11566	286345	415436
162883	11566	286346	415438
162884	11566	286347	415439
162885	11566	286348	415440
162886	11566	286349	415441
162887	11566	286350	415443
162888	11566	286351	415445
162889	11566	286352	415446
162890	11567	286363	415448
162891	11567	286364	415449
162892	11567	286365	415450
162893	11567	286366	415451
162894	11567	286367	415454
162895	11567	286368	415456
162896	11567	286369	415457
162897	11567	286370	415458
162898	11567	286371	415459
162899	11567	286372	415461
162900	11567	286373	415463
162901	11568	286384	415465
162902	11568	286385	415466
162903	11568	286386	415467
162904	11568	286387	415468
162905	11568	286388	415469
162906	11568	286389	415470
162907	11568	286390	415472
162908	11568	286391	415473
162909	11568	286392	415474
162910	11568	286393	415475
162911	11568	286394	415477
162912	11568	286395	415479
162913	11568	286396	415480
162914	11568	286397	415481
162915	11568	286398	415483
162916	11569	286409	415485
162917	11569	286410	415486
162918	11569	286411	415487
162919	11569	286412	415489
162920	11569	286413	415490
162921	11569	286414	415491
162922	11569	286415	415492
162923	11569	286416	415494
162924	11569	286417	415496
162925	11569	286418	415497
162926	11569	286419	415498
162927	11569	286420	415500
162928	11569	286421	415501
162929	11569	286422	415502
162930	11569	286423	415503
162931	11569	286424	415505
162932	11570	286435	415507
162933	11570	286436	415508
162934	11570	286437	415509
162935	11570	286438	415510
162936	11570	286439	415511
162937	11570	286440	415513
162938	11570	286441	415514
162939	11570	286442	415515
162940	11570	286443	415516
162941	11570	286445	415519
162942	11570	286446	415520
162943	11570	286447	415521
162944	11570	286448	415522
162945	11571	286460	415524
162946	11571	286461	415525
162947	11571	286462	415526
162948	11571	286463	415528
162949	11571	286464	415529
162950	11571	286465	415530
162951	11571	286466	415531
162952	11571	286467	415532
162953	11571	286468	415533
162954	11572	286479	415535
162955	11572	286480	415536
162956	11572	286481	415537
162957	11572	286482	415538
162958	11572	286483	415539
162959	11572	286484	415540
162960	11572	286485	415542
162961	11572	286486	415545
162962	11572	286487	415547
162963	11572	286488	415548
162964	11572	286489	415549
162965	11572	286490	415551
162966	11572	286491	415552
162967	11572	286492	415553
162968	11572	286493	415555
162969	11572	286494	415558
162970	11573	286505	415560
162971	11573	286506	415561
162972	11573	286507	415562
162973	11573	286508	415563
162974	11573	286509	415564
162975	11573	286510	415566
162976	11573	286511	415567
162977	11573	286513	415570
162978	11573	286514	415571
162979	11573	286515	415572
162980	11573	286516	415573
162981	11573	286517	415575
162982	11573	286518	415576
162983	11573	286519	415578
162984	11573	286520	415579
162985	11573	286521	415580
162986	11573	286522	415581
162987	11573	286523	415582
162988	11573	286524	415583
162989	11573	286525	415585
162990	11574	286536	415587
162991	11574	286537	415589
162992	11574	286538	415590
162993	11574	286539	415592
162994	11574	286540	415593
162995	11574	286541	415594
162996	11574	286542	415596
162997	11574	286543	415597
162998	11574	286544	415598
162999	11574	286545	415599
163000	11574	286546	415600
163001	11574	286547	415602
163002	11574	286548	415603
163003	11574	286549	415605
163004	11574	286550	415607
163005	11574	286551	415608
163006	11574	286552	415610
163007	11574	286553	415611
163008	11574	286554	415613
163009	11574	286555	415614
163010	11575	286567	415617
163011	11575	286568	415619
163012	11575	286569	415620
163013	11575	286570	415622
163014	11575	286571	415623
163015	11575	286572	415624
163016	11575	286573	415625
163017	11575	286574	415626
163018	11575	286575	415627
163019	11575	286576	415629
163020	11575	286577	415631
163021	11576	286588	415633
163022	11576	286589	415634
163023	11576	286590	415637
163024	11576	286591	415639
163025	11576	286592	415641
163026	11576	286593	415642
163027	11576	286594	415643
163028	11576	286595	415644
163029	11576	286596	415645
163030	11576	286597	415647
163031	11576	286598	415649
163032	11576	286599	415651
163033	11576	286600	415653
163034	11576	286601	415656
163035	11576	286602	415657
163036	11576	286605	415658
163037	11576	286607	415660
163038	11576	286609	415663
163039	11576	286610	415664
163040	11576	286611	415665
163041	11577	286622	415667
163042	11577	286623	415669
163043	11577	286624	415672
163044	11577	286625	415674
163045	11577	286626	415676
163046	11577	286627	415677
163047	11577	286628	415678
163048	11577	286629	415679
163049	11577	286630	415682
163050	11577	286631	415683
163051	11577	286632	415684
163052	11577	286633	415685
163053	11577	286634	415687
163054	11577	286635	415689
163055	11577	286636	415691
163056	11577	286637	415692
163057	11577	286638	415694
163058	11578	286649	415696
163059	11578	286650	415697
163060	11578	286651	415698
163061	11578	286652	415699
163062	11578	286653	415700
163063	11578	286654	415701
163064	11578	286655	415703
163065	11578	286656	415705
163066	11579	286667	415707
163067	11579	286668	415708
163068	11579	286669	415709
163069	11579	286670	415710
163070	11579	286671	415711
163071	11579	286672	415712
163072	11579	286673	415714
163073	11579	286674	415716
163074	11579	286675	415717
163075	11579	286676	415719
163076	11579	286677	415720
163077	11579	286678	415724
163078	11579	286679	415726
163079	11579	286680	415729
163080	11579	286681	415730
163081	11579	286682	415731
163082	11579	286683	415734
163083	11579	286684	415735
163084	11579	286685	415736
163085	11579	286686	415739
163086	11579	286687	415740
163087	11580	286698	415741
163088	11580	286699	415742
163089	11580	286700	415743
163090	11580	286701	415744
163091	11580	286702	415745
163092	11580	286703	415746
163093	11580	286704	415747
163094	11580	286705	415749
163095	11580	286707	415752
163096	11580	286708	415754
163097	11580	286709	415755
163098	11580	286710	415757
163099	11580	286711	415759
163100	11581	286722	415761
163101	11581	286723	415762
163102	11581	286724	415764
163103	11581	286726	415766
163104	11581	286727	415768
163105	11581	286728	415771
163106	11581	286730	415774
163107	11581	286731	415775
163108	11581	286732	415776
163109	11581	286733	415777
163110	11581	286734	415779
163111	11581	286735	415780
163112	11581	286736	415781
163113	11581	286737	415782
163114	11581	286738	415783
163115	11582	286749	415785
163116	11582	286750	415786
163117	11582	286751	415789
163118	11582	286752	415791
163119	11582	286753	415792
163120	11582	286754	415793
163121	11582	286755	415795
163122	11582	286756	415797
163123	11582	286757	415799
163124	11583	286768	415801
163125	11583	286769	415802
163126	11583	286770	415804
163127	11583	286771	415805
163128	11583	286772	415806
163129	11583	286773	415807
163130	11583	286774	415808
163131	11583	286775	415809
163132	11583	286776	415810
163133	11583	286777	415812
163134	11583	286778	415813
163135	11583	286779	415814
163136	11583	286780	415816
163137	11583	286781	415818
163138	11583	286782	415820
163139	11583	286783	415821
163140	11584	286794	415823
163141	11584	286795	415824
163142	11584	286796	415825
163143	11584	286797	415826
163144	11584	286798	415827
163145	11584	286799	415828
163146	11584	286800	415830
163147	11584	286801	415831
163148	11584	286802	415832
163149	11584	286803	415833
163150	11584	286804	415834
163151	11584	286805	415835
163152	11584	286806	415836
163153	11584	286807	415838
163154	11584	286808	415839
163155	11584	286809	415841
163156	11584	286810	415842
163157	11585	286821	415844
163158	11585	286822	415846
163159	11585	286823	415847
163160	11585	286824	415848
163161	11585	286826	415851
163162	11585	286827	415854
163163	11585	286828	415857
163164	11585	286829	415859
163165	11585	286830	415861
163166	11585	286831	415863
163167	11585	286832	415864
163168	11585	286833	415868
163169	11585	286834	415870
163170	11585	286835	415871
163171	11586	286846	415873
163172	11586	286847	415874
163173	11586	286848	415876
163174	11586	286849	415877
163175	11586	286850	415878
163176	11586	286851	415880
163177	11586	286852	415881
163178	11586	286853	415883
163179	11586	286854	415886
163180	11586	286855	415887
163181	11587	286866	415889
163182	11587	286867	415890
163183	11587	286868	415891
163184	11587	286869	415892
163185	11587	286870	415893
163186	11587	286871	415895
163187	11587	286872	415897
163188	11587	286873	415899
163189	11587	286874	415900
163190	11587	286875	415901
163191	11587	286876	415903
163192	11587	286877	415904
163193	11587	286878	415905
163194	11587	286879	415907
163195	11587	286880	415909
163196	11587	286881	415912
163197	11587	286882	415914
163198	11587	286883	415915
163199	11587	286884	415917
163200	11587	286885	415918
163201	11587	286886	415920
163202	11587	286887	415922
163203	11587	286888	415923
163204	11587	286889	415924
163205	11587	286890	415926
163206	11587	286891	415927
163207	11587	286892	415928
163208	11587	286893	415929
163209	11587	286894	415931
163210	11587	286895	415932
163211	11588	286906	415934
163212	11588	286907	415935
163213	11588	286908	415936
163214	11588	286909	415938
163215	11588	286910	415939
163216	11588	286911	415941
163217	11588	286912	415942
163218	11588	286913	415943
163219	11588	286914	415945
163220	11588	286915	415946
163221	11588	286916	415947
163222	11588	286917	415949
163223	11588	286918	415951
163224	11588	286919	415952
163225	11588	286920	415954
163226	11588	286921	415955
163227	11588	286922	415957
163228	11588	286923	415959
163229	11588	286924	415961
163230	11588	286925	415963
163231	11588	286926	415964
163232	11588	286927	415966
163233	11588	286928	415968
163234	11588	286929	415969
163235	11588	286930	415970
163236	11588	286931	415972
163237	11589	286943	415974
163238	11589	286944	415975
163239	11589	286945	415977
163240	11589	286946	415978
163241	11589	286947	415979
163242	11589	286948	415981
163243	11589	286949	415982
163244	11589	286950	415984
163245	11589	286951	415987
163246	11589	286952	415988
163247	11589	286953	415989
163248	11589	286954	415992
163249	11590	286965	415994
163250	11590	286966	415996
163251	11590	286967	415998
163252	11590	286968	416000
163253	11590	286969	416001
163254	11590	286970	416002
163255	11590	286971	416003
163256	11590	286972	416004
163257	11590	286973	416006
163258	11590	286974	416009
163259	11590	286975	416011
163260	11590	286976	416013
163261	11590	286978	416015
163262	11590	286979	416016
163263	11590	286981	416017
163264	11591	286992	416019
163265	11591	286993	416021
163266	11591	286994	416022
163267	11591	286995	416023
163268	11591	286996	416024
163269	11591	286997	416026
163270	11591	286998	416028
163271	11591	286999	416030
163272	11591	287000	416031
163273	11591	287001	416032
163274	11591	287002	416033
163275	11591	287003	416034
163276	11592	287014	416036
163277	11592	287015	416037
163278	11592	287016	416039
163279	11592	287017	416041
163280	11592	287018	416042
163281	11592	287019	416044
163282	11592	287020	416045
163283	11592	287021	416046
163284	11592	287022	416047
163285	11592	287023	416049
163286	11592	287024	416050
163287	11592	287025	416051
163288	11593	287036	416053
163289	11593	287037	416054
163290	11593	287038	416056
163291	11593	287039	416057
163292	11593	287040	416059
163293	11593	287041	416061
163294	11593	287042	416062
163295	11593	287043	416064
163296	11593	287044	416066
163297	11593	287045	416068
163298	11594	287056	416070
163299	11594	287057	416071
163300	11594	287058	416072
163301	11594	287059	416073
163302	11594	287060	416075
163303	11594	287061	416076
163304	11594	287062	416077
163305	11594	287063	416078
163306	11594	287064	416081
163307	11594	287065	416083
163308	11594	287066	416084
163309	11594	287067	416086
163310	11594	287068	416087
163311	11594	287069	416089
163312	11594	287070	416092
163313	11594	287071	416093
163314	11594	287072	416095
163315	11594	287073	416097
163316	11594	287074	416098
163317	11594	287075	416100
163318	11595	287086	416102
163319	11595	287087	416103
163320	11595	287088	416104
163321	11595	287089	416105
163322	11595	287090	416106
163323	11595	287091	416107
163324	11595	287092	416109
163325	11595	287093	416111
163326	11595	287094	416114
163327	11595	287095	416115
163328	11595	287096	416116
163329	11595	287097	416118
163330	11595	287098	416120
163331	11595	287099	416121
163332	11595	287100	416122
163333	11595	287101	416124
163334	11596	287112	416126
163335	11596	287114	416129
163336	11596	287117	416132
163337	11596	287118	416134
163338	11596	287119	416136
163339	11597	287130	416137
163340	11597	287131	416138
163341	11597	287132	416139
163342	11597	287133	416140
163343	11597	287134	416141
163344	11597	287135	416142
163345	11597	287136	416144
163346	11597	287137	416146
163347	11597	287138	416147
163348	11597	287139	416149
163349	11597	287140	416151
163350	11597	287141	416153
163351	11597	287142	416156
163352	11597	287143	416157
163353	11597	287144	416158
163354	11597	287145	416161
163355	11597	287146	416163
163356	11597	287147	416165
163357	11597	287148	416166
163358	11597	287149	416168
163359	11597	287150	416170
163360	11597	287151	416172
163361	11598	287162	416174
163362	11598	287163	416175
163363	11598	287164	416176
163364	11598	287165	416177
163365	11598	287166	416179
163366	11598	287167	416181
163367	11598	287168	416182
163368	11598	287169	416183
163369	11598	287170	416184
163370	11598	287171	416185
163371	11598	287172	416187
163372	11598	287173	416189
163373	11598	287175	416192
163374	11598	287176	416194
163375	11598	287177	416195
163376	11598	287178	416196
163377	11598	287179	416197
163378	11598	287180	416199
163379	11598	287181	416201
163380	11598	287182	416202
163381	11599	287193	416204
163382	11599	287194	416205
163383	11599	287195	416206
163384	11599	287196	416207
163385	11599	287197	416209
163386	11599	287198	416211
163387	11599	287199	416213
163388	11599	287200	416214
163389	11599	287201	416215
163390	11600	287212	416216
163391	11600	287213	416218
163392	11600	287214	416219
163393	11600	287216	416221
163394	11600	287217	416222
163395	11600	287219	416224
163396	11600	287220	416226
163397	11600	287221	416228
163398	11600	287222	416230
163399	11600	287223	416232
163400	11600	287224	416234
163401	11600	287225	416235
163402	11600	287226	416237
163403	11600	287227	416238
163404	11600	287228	416239
163405	11600	287229	416240
163406	11600	287230	416241
163407	11600	287231	416242
163408	11600	287232	416243
163409	11600	287233	416244
163410	11601	287244	416246
163411	11601	287245	416247
163412	11601	287246	416248
163413	11601	287247	416250
163414	11601	287248	416251
163415	11601	287249	416252
163416	11601	287250	416253
163417	11601	287251	416254
163418	11601	287252	416256
163419	11602	287264	416258
163420	11602	287265	416259
163421	11602	287266	416260
163422	11602	287267	416261
163423	11602	287268	416262
163424	11602	287269	416263
163425	11602	287270	416264
163426	11602	287271	416265
163427	11602	287272	416266
163428	11602	287273	416268
163429	11602	287275	416270
163430	11602	287276	416271
163431	11602	287277	416272
163432	11602	287278	416273
163433	11602	287279	416274
163434	11602	287280	416275
163435	11602	287281	416277
163436	11602	287282	416279
163437	11603	287293	416281
163438	11603	287294	416282
163439	11603	287295	416283
163440	11603	287296	416284
163441	11603	287297	416286
163442	11603	287298	416287
163443	11603	287299	416290
163444	11603	287300	416291
163445	11603	287301	416292
163446	11603	287302	416293
163447	11603	287303	416294
163448	11603	287305	416296
163449	11603	287306	416297
163450	11603	287307	416298
163451	11603	287308	416300
163452	11603	287309	416301
163453	11603	287310	416303
163454	11603	287311	416305
163455	11603	287312	416307
163456	11603	287313	416309
163457	11603	287314	416310
163458	11603	287315	416311
163459	11603	287317	416314
163460	11603	287318	416315
163461	11603	287319	416317
163462	11604	287330	416318
163463	11604	287331	416319
163464	11604	287332	416320
163465	11604	287333	416321
163466	11604	287334	416322
163467	11604	287335	416324
163468	11604	287336	416326
163469	11604	287337	416328
163470	11604	287338	416329
163471	11604	287339	416331
163472	11604	287340	416333
163473	11604	287341	416334
163474	11604	287342	416335
163475	11604	287343	416336
163476	11605	287354	416337
163477	11605	287356	416340
163478	11605	287357	416342
163479	11605	287358	416343
163480	11605	287359	416344
163481	11605	287360	416346
163482	11605	287361	416347
163483	11605	287362	416348
163484	11605	287363	416349
163485	11605	287364	416350
163486	11605	287365	416351
163487	11605	287366	416353
163488	11605	287367	416354
163489	11605	287368	416355
163490	11605	287369	416357
163491	11605	287370	416358
163492	11605	287371	416359
163493	11605	287372	416360
163494	11605	287373	416362
163495	11605	287374	416364
163496	11605	287375	416365
163497	11606	287386	416367
163498	11606	287387	416368
163499	11606	287388	416369
163500	11606	287389	416370
163501	11606	287390	416372
163502	11606	287391	416373
163503	11606	287392	416375
163504	11606	287393	416376
163505	11606	287394	416377
163506	11606	287395	416379
163507	11606	287396	416380
163508	11606	287397	416382
163509	11606	287398	416384
163510	11607	287409	416386
163511	11607	287410	416388
163512	11607	287412	416390
163513	11607	287413	416392
163514	11607	287415	416395
163515	11607	287416	416397
163516	11607	287417	416399
163517	11607	287418	416401
163518	11607	287419	416402
163519	11607	287420	416403
163520	11607	287421	416405
163521	11607	287422	416406
163522	11607	287423	416408
163523	11608	287434	416410
163524	11608	287435	416413
163525	11608	287436	416415
163526	11608	287437	416417
163527	11608	287438	416418
163528	11608	287439	416421
163529	11608	287440	416422
163530	11608	287441	416423
163531	11608	287442	416425
163532	11608	287443	416426
163533	11608	287444	416427
163534	11608	287445	416429
163535	11608	287446	416430
163536	11608	287447	416431
163537	11608	287448	416433
163538	11608	287449	416434
163539	11608	287450	416436
163540	11608	287451	416437
163541	11608	287452	416439
163542	11608	287453	416441
163543	11609	287464	416443
163544	11609	287465	416444
163545	11609	287466	416446
163546	11609	287467	416448
163547	11609	287468	416449
163548	11609	287469	416451
163549	11609	287470	416453
163550	11609	287471	416455
163551	11609	287472	416456
163552	11609	287473	416458
163553	11609	287474	416460
163554	11609	287475	416462
163555	11609	287476	416464
163556	11609	287477	416465
163557	11609	287478	416467
163558	11609	287479	416468
163559	11609	287480	416470
163560	11609	287481	416471
163561	11610	287492	416474
163562	11610	287493	416475
163563	11610	287494	416477
163564	11610	287495	416479
163565	11610	287496	416480
163566	11610	287497	416481
163567	11610	287498	416482
163568	11610	287499	416483
163569	11610	287500	416484
163570	11610	287501	416485
163571	11610	287502	416486
163572	11610	287503	416488
163573	11610	287504	416489
163574	11610	287505	416491
163575	11610	287506	416493
163576	11610	287507	416495
163577	11611	287518	416497
163578	11611	287519	416498
163579	11611	287520	416499
163580	11611	287521	416501
163581	11611	287522	416502
163582	11611	287523	416503
163583	11611	287524	416504
163584	11611	287525	416505
163585	11611	287526	416507
163586	11611	287527	416510
163587	11611	287528	416513
163588	11611	287529	416515
163589	11611	287530	416516
163590	11611	287531	416517
163591	11611	287532	416518
163592	11611	287533	416520
163593	11611	287534	416522
163594	11612	287545	416524
163595	11612	287546	416525
163596	11612	287547	416526
163597	11612	287548	416528
163598	11612	287549	416531
163599	11612	287550	416533
163600	11612	287551	416534
163601	11612	287552	416536
163602	11612	287553	416538
163603	11612	287554	416539
163604	11612	287555	416540
163605	11612	287556	416541
163606	11612	287557	416543
163607	11612	287558	416544
163608	11613	287569	416546
163609	11613	287570	416547
163610	11613	287571	416549
163611	11613	287572	416551
163612	11613	287573	416552
163613	11613	287574	416553
163614	11613	287575	416555
163615	11613	287577	416558
163616	11613	287578	416560
163617	11613	287579	416562
163618	11613	287580	416564
163619	11613	287581	416565
163620	11613	287582	416567
163621	11613	287584	416570
163622	11613	287585	416571
163623	11613	287586	416573
163624	11613	287587	416574
163625	11613	287588	416575
163626	11613	287589	416576
163627	11613	287590	416577
163628	11613	287591	416579
163629	11613	287592	416580
163630	11613	287593	416581
163631	11613	287594	416582
163632	11614	287605	416586
163633	11614	287606	416588
163634	11614	287607	416589
163635	11614	287608	416591
163636	11614	287609	416592
163637	11614	287610	416593
163638	11614	287611	416594
163639	11614	287612	416595
163640	11614	287613	416596
163641	11614	287614	416597
163642	11614	287615	416598
163643	11614	287616	416599
163644	11614	287617	416600
163645	11614	287618	416601
163646	11614	287619	416602
163647	11614	287620	416604
163648	11614	287621	416606
163649	11614	287622	416607
163650	11614	287623	416608
163651	11614	287624	416609
163652	11614	287625	416611
163653	11615	287636	416613
163654	11615	287637	416614
163655	11615	287638	416615
163656	11615	287639	416616
163657	11615	287640	416618
163658	11615	287641	416620
163659	11615	287642	416622
163660	11615	287643	416624
163661	11615	287644	416625
163662	11615	287645	416626
163663	11615	287646	416628
163664	11615	287647	416629
163665	11615	287648	416630
163666	11615	287649	416631
163667	11615	287650	416633
163668	11616	287661	416635
163669	11616	287662	416636
163670	11616	287663	416638
163671	11616	287664	416641
163672	11616	287665	416644
163673	11616	287666	416645
163674	11616	287667	416646
163675	11616	287668	416647
163676	11617	287679	416649
163677	11617	287680	416650
163678	11617	287681	416651
163679	11617	287682	416652
163680	11617	287683	416653
163681	11617	287684	416654
163682	11617	287685	416656
163683	11617	287686	416658
163684	11617	287687	416659
163685	11617	287688	416660
163686	11617	287689	416661
163687	11617	287690	416662
163688	11617	287691	416663
163689	11617	287692	416664
163690	11618	287703	416666
163691	11618	287704	416667
163692	11618	287705	416668
163693	11618	287706	416670
163694	11618	287708	416672
163695	11618	287709	416674
163696	11619	287721	416676
163697	11619	287722	416677
163698	11619	287723	416678
163699	11619	287724	416679
163700	11619	287725	416680
163701	11619	287726	416681
163702	11619	287727	416683
163703	11619	287728	416684
163704	11619	287729	416686
163705	11619	287730	416688
163706	11619	287731	416690
163707	11619	287732	416691
163708	11619	287733	416692
163709	11619	287734	416694
163710	11619	287735	416696
163711	11619	287736	416697
163712	11619	287737	416698
163713	11619	287738	416699
163714	11619	287739	416700
163715	11620	287750	416702
163716	11620	287751	416704
163717	11620	287752	416705
163718	11620	287753	416706
163719	11620	287754	416708
163720	11620	287755	416709
163721	11620	287757	416712
163722	11620	287758	416714
163723	11620	287759	416716
163724	11620	287760	416717
163725	11621	287771	416718
163726	11621	287772	416720
163727	11621	287773	416721
163728	11621	287774	416722
163729	11621	287775	416724
163730	11621	287776	416726
163731	11621	287777	416727
163732	11621	287778	416728
163733	11621	287779	416729
163734	11621	287780	416731
163735	11621	287781	416732
163736	11622	287792	416734
163737	11622	287793	416735
163738	11622	287794	416736
163739	11622	287795	416738
163740	11622	287796	416741
163741	11622	287797	416742
163742	11622	287798	416743
163743	11622	287799	416745
163744	11622	287800	416746
163745	11622	287801	416747
163746	11622	287802	416748
163747	11622	287803	416749
163748	11622	287804	416750
163749	11622	287805	416751
163750	11622	287806	416752
163751	11622	287807	416753
163752	11622	287808	416754
163753	11623	287819	416756
163754	11623	287820	416758
163755	11623	287821	416759
163756	11623	287822	416760
163757	11623	287823	416761
163758	11623	287824	416762
163759	11623	287825	416763
163760	11623	287826	416764
163761	11623	287827	416765
163762	11623	287828	416766
163763	11623	287829	416767
163764	11623	287830	416769
163765	11624	287841	416771
163766	11624	287842	416772
163767	11624	287843	416774
163768	11624	287844	416775
163769	11624	287845	416777
163770	11624	287846	416778
163771	11624	287847	416780
163772	11624	287848	416781
163773	11624	287850	416783
163774	11625	287861	416785
163775	11625	287862	416786
163776	11625	287863	416787
163777	11625	287864	416788
163778	11625	287865	416790
163779	11625	287866	416791
163780	11625	287867	416792
163781	11625	287868	416794
163782	11625	287869	416796
163783	11625	287870	416797
163784	11625	287871	416798
163785	11625	287872	416799
163786	11625	287873	416800
163787	11625	287874	416801
163788	11625	287875	416802
163789	11625	287876	416804
163790	11625	287877	416805
163791	11625	287878	416807
163792	11625	287879	416808
163793	11625	287880	416810
163794	11625	287881	416811
163795	11625	287882	416812
163796	11626	287893	416814
163797	11626	287894	416815
163798	11626	287895	416816
163799	11626	287896	416817
163800	11626	287897	416819
163801	11626	287898	416820
163802	11626	287899	416821
163803	11626	287900	416823
163804	11626	287901	416824
163805	11626	287902	416826
163806	11626	287903	416827
163807	11626	287904	416828
163808	11626	287905	416829
163809	11627	287917	416832
163810	11627	287918	416833
163811	11627	287919	416834
163812	11627	287920	416835
163813	11627	287921	416837
163814	11627	287922	416839
163815	11627	287923	416841
163816	11627	287924	416843
163817	11627	287925	416845
163818	11627	287926	416846
163819	11627	287927	416847
163820	11627	287928	416848
163821	11627	287929	416849
163822	11627	287930	416850
163823	11627	287931	416851
163824	11628	287942	416853
163825	11628	287943	416854
163826	11628	287944	416855
163827	11628	287945	416856
163828	11628	287946	416857
163829	11628	287947	416859
163830	11628	287948	416862
163831	11628	287949	416865
163832	11628	287950	416866
163833	11628	287951	416867
163834	11628	287952	416868
163835	11628	287953	416870
163836	11628	287954	416872
163837	11628	287955	416874
163838	11628	287956	416875
163839	11628	287957	416877
163840	11628	287958	416878
163841	11628	287959	416879
163842	11628	287960	416881
163843	11629	287972	416883
163844	11629	287973	416884
163845	11629	287974	416885
163846	11629	287975	416886
163847	11629	287976	416887
163848	11629	287977	416889
163849	11629	287978	416891
163850	11629	287979	416892
163851	11629	287980	416893
163852	11629	287981	416894
163853	11629	287982	416897
163854	11629	287983	416899
163855	11629	287984	416901
163856	11629	287985	416902
163857	11630	287996	416903
163858	11630	287997	416904
163859	11630	287998	416906
163860	11630	287999	416907
163861	11630	288000	416908
163862	11630	288001	416910
163863	11630	288002	416912
163864	11630	288003	416913
163865	11630	288004	416914
163866	11630	288005	416916
163867	11631	288016	416918
163868	11631	288017	416920
163869	11631	288018	416921
163870	11631	288019	416922
163871	11631	288020	416924
163872	11631	288021	416925
163873	11631	288022	416926
163874	11631	288023	416927
163875	11631	288024	416928
163876	11631	288025	416929
163877	11631	288026	416930
163878	11631	288027	416931
163879	11631	288029	416933
163880	11631	288030	416935
163881	11631	288031	416937
163882	11631	288032	416939
163883	11631	288033	416940
163884	11632	288044	416942
163885	11632	288045	416943
163886	11632	288046	416944
163887	11632	288047	416946
163888	11632	288048	416947
163889	11632	288049	416948
163890	11632	288050	416949
163891	11632	288051	416950
163892	11632	288052	416952
163893	11632	288053	416953
163894	11632	288054	416954
163895	11632	288055	416956
163896	11632	288056	416959
163897	11632	288057	416960
163898	11632	288058	416962
163899	11632	288060	416964
163900	11632	288061	416967
163901	11632	288062	416968
163902	11632	288063	416970
163903	11633	288074	416972
163904	11633	288075	416973
163905	11633	288076	416974
163906	11633	288077	416976
163907	11633	288078	416977
163908	11633	288079	416978
163909	11633	288080	416980
163910	11633	288081	416981
163911	11633	288082	416982
163912	11634	288093	416984
163913	11634	288094	416985
163914	11634	288095	416986
163915	11634	288096	416987
163916	11634	288097	416989
163917	11634	288098	416991
163918	11634	288099	416992
163919	11634	288100	416994
163920	11634	288101	416995
163921	11634	288102	416996
163922	11634	288103	416998
163923	11634	288104	416999
163924	11634	288105	417000
163925	11634	288106	417002
163926	11634	288107	417003
163927	11634	288108	417005
163928	11634	288109	417006
163929	11634	288110	417008
163930	11635	288121	417010
163931	11635	288122	417011
163932	11635	288123	417013
163933	11635	288124	417014
163934	11635	288125	417015
163935	11635	288126	417016
163936	11635	288127	417018
163937	11635	288128	417020
163938	11635	288129	417021
163939	11635	288130	417022
163940	11635	288131	417023
163941	11635	288132	417026
163942	11635	288133	417028
163943	11635	288134	417030
163944	11635	288135	417031
163945	11635	288136	417032
163946	11635	288137	417033
163947	11635	288138	417034
163948	11635	288139	417035
163949	11635	288140	417036
163950	11635	288141	417037
163951	11636	288152	417038
163952	11636	288153	417039
163953	11636	288154	417040
163954	11636	288155	417041
163955	11636	288156	417043
163956	11636	288157	417044
