βλέποντα	<p><font color='gray'>bleponta</font> | <font color='gray'>vleponta</font><br><blu><b>βλέπω</b></blu> | <red>to see</red> | <num>G991</num><br><b>V-PAP-ASM</b> | <morphD>Verb, Present, Active, Participle, Accusative, Singular, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1063<br><i>BDAG:</i> βλέπω<br><i>EDNT:</i> βλέπω<br><i>Louw-Nida:</i> 82.10</p>
βλέποντας	<p><font color='gray'>blepontas</font> | <font color='gray'>vlepontas</font><br><blu><b>βλέπω</b></blu> | <red>to see</red> | <num>G991</num><br><b>V-PAP-APM</b> | <morphD>Verb, Present, Active, Participle, Accusative, Plural, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1063<br><i>BDAG:</i> βλέπω<br><i>EDNT:</i> βλέπω<br><i>Louw-Nida:</i> 24.7</p>
βλέποντες	<p><font color='gray'>blepontes</font> | <font color='gray'>vlepontes</font><br><blu><b>βλέπω</b></blu> | <red>to see</red> | <num>G991</num><br><b>V-PAP-NPM</b> | <morphD>Verb, Present, Active, Participle, Nominative, Plural, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1063<br><i>BDAG:</i> βλέπω<br><i>EDNT:</i> βλέπω<br><i>Louw-Nida:</i> 24.7，24.41，27.58</p>
βλεπόντων	<p><font color='gray'>blepontōn</font> | <font color='gray'>vleponton</font><br><blu><b>βλέπω</b></blu> | <red>to see</red> | <num>G991</num><br><b>V-PAP-GPM</b> | <morphD>Verb, Present, Active, Participle, Genitive, Plural, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1063<br><i>BDAG:</i> βλέπω<br><i>EDNT:</i> βλέπω<br><i>Louw-Nida:</i> 24.7</p>
βλέπουσιν	<p><font color='gray'>blepousin</font> | <font color='gray'>vlepusiyn</font><br><blu><b>βλέπω</b></blu> | <red>to see</red> | <num>G991</num><br><b>V-PAI-3P</b> | <morphD>Verb, Present, Active, Indicative, third, Plural</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1063<br><i>BDAG:</i> βλέπω<br><i>EDNT:</i> βλέπω<br><i>Louw-Nida:</i> 24.7</p>
βλέπω	<p><font color='gray'>blepō</font> | <font color='gray'>vlepo</font><br><blu><b>βλέπω</b></blu> | <red>to see</red> | <num>G991</num><br><b>V-PAI-1S</b> | <morphD>Verb, Present, Active, Indicative, first, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1063<br><i>BDAG:</i> βλέπω<br><i>EDNT:</i> βλέπω<br><i>Louw-Nida:</i> 24.41，32.11</p>
Βλέπω	<p><font color='gray'>blepō</font> | <font color='gray'>vlepo</font><br><blu><b>βλέπω</b></blu> | <red>to see</red> | <num>G991</num><br><b>V-PAI-1S</b> | <morphD>Verb, Present, Active, Indicative, first, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1063<br><i>BDAG:</i> βλέπω<br><i>EDNT:</i> βλέπω<br><i>Louw-Nida:</i> 24.7</p>
βλέπων	<p><font color='gray'>blepōn</font> | <font color='gray'>vlepon</font><br><blu><b>βλέπω</b></blu> | <red>to see</red> | <num>G991</num><br><b>V-PAP-NSM</b> | <morphD>Verb, Present, Active, Participle, Nominative, Singular, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1063<br><i>BDAG:</i> βλέπω<br><i>EDNT:</i> βλέπω<br><i>Louw-Nida:</i> 24.7，24.41，30.1，68.6</p>
βλέπωσιν	<p><font color='gray'>blepōsin</font> | <font color='gray'>vleposiyn</font><br><blu><b>βλέπω</b></blu> | <red>to see</red> | <num>G991</num><br><b>V-PAS-3P</b> | <morphD>Verb, Present, Active, Subjunctive, third, Plural</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1063<br><i>BDAG:</i> βλέπω<br><i>EDNT:</i> βλέπω<br><i>Louw-Nida:</i> 24.7，24.41，32.11</p>
βλέψετε	<p><font color='gray'>blepsete</font> | <font color='gray'>vlepsete</font><br><blu><b>βλέπω</b></blu> | <red>to see</red> | <num>G991</num><br><b>V-FAI-2P</b> | <morphD>Verb, Future, Active, Indicative, second, Plural</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1063<br><i>BDAG:</i> βλέπω<br><i>EDNT:</i> βλέπω<br><i>Louw-Nida:</i> 24.7</p>
Βλέψον	<p><font color='gray'>blepson</font> | <font color='gray'>vlepson</font><br><blu><b>βλέπω</b></blu> | <red>to see</red> | <num>G991</num><br><b>V-AAM-2S</b> | <morphD>Verb, Aorist, Active, iMperative, second, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1063<br><i>BDAG:</i> βλέπω<br><i>EDNT:</i> βλέπω<br><i>Louw-Nida:</i> 24.7</p>
βληθεὶς	<p><font color='gray'>blētheis</font> | <font color='gray'>vliyθiys</font><br><blu><b>βάλλω</b></blu> | <red>to throw</red> | <num>G906</num><br><b>V-APP-NSM</b> | <morphD>Verb, Aorist, Passive, Participle, Nominative, Singular, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G965<br><i>BDAG:</i> βάλλω<br><i>EDNT:</i> βάλλω<br><i>Louw-Nida:</i> 15.215</p>
βληθείσῃ	<p><font color='gray'>blētheisē</font> | <font color='gray'>vliyθiysiy</font><br><blu><b>βάλλω</b></blu> | <red>to throw</red> | <num>G906</num><br><b>V-APP-DSF</b> | <morphD>Verb, Aorist, Passive, Participle, Dative, Singular, Feminine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G965<br><i>BDAG:</i> βάλλω<br><i>EDNT:</i> βάλλω<br><i>Louw-Nida:</i> 15.215</p>
βληθὲν	<p><font color='gray'>blēthen</font> | <font color='gray'>vliyθen</font><br><blu><b>βάλλω</b></blu> | <red>to throw</red> | <num>G906</num><br><b>V-APP-NSN</b> | <morphD>Verb, Aorist, Passive, Participle, Nominative, Singular, Neuter</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G965<br><i>BDAG:</i> βάλλω<br><i>EDNT:</i> βάλλω<br><i>Louw-Nida:</i> 15.215</p>
βληθῇ	<p><font color='gray'>blēthē</font> | <font color='gray'>vliyθiy</font><br><blu><b>βάλλω</b></blu> | <red>to throw</red> | <num>G906</num><br><b>V-APS-3S</b> | <morphD>Verb, Aorist, Passive, Subjunctive, third, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G965<br><i>BDAG:</i> βάλλω<br><i>EDNT:</i> βάλλω<br><i>Louw-Nida:</i> 15.215</p>
βληθῆναι	<p><font color='gray'>blēthēnai</font> | <font color='gray'>vliyθiyne</font><br><blu><b>βάλλω</b></blu> | <red>to throw</red> | <num>G906</num><br><b>V-APN</b> | <morphD>Verb, Aorist, Passive, iNfinitive</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G965<br><i>BDAG:</i> βάλλω<br><i>EDNT:</i> βάλλω<br><i>Louw-Nida:</i> 15.215</p>
βληθήσεται	<p><font color='gray'>blēthēsetai</font> | <font color='gray'>vliyθiysete</font><br><blu><b>βάλλω</b></blu> | <red>to throw</red> | <num>G906</num><br><b>V-FPI-3S</b> | <morphD>Verb, Future, Passive, Indicative, third, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G965<br><i>BDAG:</i> βάλλω<br><i>EDNT:</i> βάλλω<br><i>Louw-Nida:</i> 15.215</p>
βληθήσῃ	<p><font color='gray'>blēthēsē</font> | <font color='gray'>vliyθiysiy</font><br><blu><b>βάλλω</b></blu> | <red>to throw</red> | <num>G906</num><br><b>V-FPI-2S</b> | <morphD>Verb, Future, Passive, Indicative, second, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G965<br><i>BDAG:</i> βάλλω<br><i>EDNT:</i> βάλλω<br><i>Louw-Nida:</i> 15.215</p>
βλήθητι	<p><font color='gray'>blēthēti</font> | <font color='gray'>vliyθiytiy</font><br><blu><b>βάλλω</b></blu> | <red>to throw</red> | <num>G906</num><br><b>V-APM-2S</b> | <morphD>Verb, Aorist, Passive, iMperative, second, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G965<br><i>BDAG:</i> βάλλω<br><i>EDNT:</i> βάλλω<br><i>Louw-Nida:</i> 15.215，85.34</p>
βλητέον	<p><font color='gray'>blēteon</font> | <font color='gray'>vliyteon</font><br><blu><b>βλητέον</b></blu> | <red>must be put</red> | <num>G992</num><br><b>A-NSN</b> | <morphD>Adjective, Nominative, Singular, Neuter</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1064<br><i>BDAG:</i> βλητέος<br><i>EDNT:</i> βλητέος<br><i>Louw-Nida:</i> 85.36</p>
βοαὶ	<p><font color='gray'>boai</font> | <font color='gray'>voe</font><br><blu><b>βοή</b></blu> | <red>outcry</red> | <num>G995</num><br><b>N-NPF</b> | <morphD>Noun, Nominative, Plural, Feminine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1068<br><i>BDAG:</i> βοή<br><i>EDNT:</i> βοή<br><i>Louw-Nida:</i> 33.82</p>
Βοανηργές	<p><font color='gray'>boanērges</font> | <font color='gray'>voaniyryes</font><br><blu><b>Βοανεργές</b></blu> | <red>Boanerges</red> | <num>G993</num><br><b>N-APM-P</b> | <morphD>Noun, Accusative, Plural, Masculine, Person</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1065<br><i>BDAG:</i> Βοανηργές<br><i>EDNT:</i> Βοανηργές<br><i>Louw-Nida:</i> 93.77</p>
βόας	<p><font color='gray'>boas</font> | <font color='gray'>voas</font><br><blu><b>βοῦς</b></blu> | <red>ox</red> | <num>G1016</num><br><b>N-APM</b> | <morphD>Noun, Accusative, Plural, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1091<br><i>BDAG:</i> βοῦς<br><i>EDNT:</i> βοῦς<br><i>Louw-Nida:</i> 4.15</p>
Βόες	<p><font color='gray'>boes</font> | <font color='gray'>voes</font><br><blu><b>Βοόζ</b></blu> | <red>Boaz</red> | <num>G1003</num><br><b>N-ASM-P</b> | <morphD>Noun, Accusative, Singular, Masculine, Person</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1067<br><i>BDAG:</i> Βόες<br><i>EDNT:</i> Βόες<br><i>Louw-Nida:</i> 93.78</p><hr><p><font color='gray'>boes</font> | <font color='gray'>voes</font><br><blu><b>Βοόζ</b></blu> | <red>Boaz</red> | <num>G1003</num><br><b>N-NSM-P</b> | <morphD>Noun, Nominative, Singular, Masculine, Person</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1067<br><i>BDAG:</i> Βόες<br><i>EDNT:</i> Βόες<br><i>Louw-Nida:</i> 93.78</p>
βοήθει	<p><font color='gray'>boēthei</font> | <font color='gray'>viyθiy</font><br><blu><b>βοηθέω</b></blu> | <red>to help</red> | <num>G997</num><br><b>V-PAM-2S</b> | <morphD>Verb, Present, Active, iMperative, second, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1070<br><i>BDAG:</i> βοηθέω<br><i>EDNT:</i> βοηθέω<br><i>Louw-Nida:</i> 35.1</p>
βοηθείαις	<p><font color='gray'>boētheiais</font> | <font color='gray'>viyθiyes</font><br><blu><b>βοήθεια</b></blu> | <red>help</red> | <num>G996</num><br><b>N-DPF</b> | <morphD>Noun, Dative, Plural, Feminine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1069<br><i>BDAG:</i> βοήθεια<br><i>EDNT:</i> βοήθεια<br><i>Louw-Nida:</i> 35.10</p>
βοήθειαν	<p><font color='gray'>boētheian</font> | <font color='gray'>viyθiyan</font><br><blu><b>βοήθεια</b></blu> | <red>help</red> | <num>G996</num><br><b>N-ASF</b> | <morphD>Noun, Accusative, Singular, Feminine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1069<br><i>BDAG:</i> βοήθεια<br><i>EDNT:</i> βοήθεια<br><i>Louw-Nida:</i> 35.1</p>
βοηθεῖτε	<p><font color='gray'>boētheite</font> | <font color='gray'>viyθiyte</font><br><blu><b>βοηθέω</b></blu> | <red>to help</red> | <num>G997</num><br><b>V-PAM-2P</b> | <morphD>Verb, Present, Active, iMperative, second, Plural</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1070<br><i>BDAG:</i> βοηθέω<br><i>EDNT:</i> βοηθέω<br><i>Louw-Nida:</i> 35.1</p>
βοηθῆσαι	<p><font color='gray'>boēthēsai</font> | <font color='gray'>viyθiyse</font><br><blu><b>βοηθέω</b></blu> | <red>to help</red> | <num>G997</num><br><b>V-AAN</b> | <morphD>Verb, Aorist, Active, iNfinitive</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1070<br><i>BDAG:</i> βοηθέω<br><i>EDNT:</i> βοηθέω<br><i>Louw-Nida:</i> 35.1</p>
βοήθησον	<p><font color='gray'>boēthēson</font> | <font color='gray'>viyθiyson</font><br><blu><b>βοηθέω</b></blu> | <red>to help</red> | <num>G997</num><br><b>V-AAM-2S</b> | <morphD>Verb, Aorist, Active, iMperative, second, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1070<br><i>BDAG:</i> βοηθέω<br><i>EDNT:</i> βοηθέω<br><i>Louw-Nida:</i> 35.1</p>
βοηθός	<p><font color='gray'>boēthos</font> | <font color='gray'>viyθos</font><br><blu><b>βοηθός</b></blu> | <red>a helper</red> | <num>G998</num><br><b>A-NSM</b> | <morphD>Adjective, Nominative, Singular, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1071<br><i>BDAG:</i> βοηθός<br><i>EDNT:</i> βοηθός<br><i>Louw-Nida:</i> 35.11</p>
βόησον	<p><font color='gray'>boēson</font> | <font color='gray'>viyson</font><br><blu><b>βοάω</b></blu> | <red>to cry out</red> | <num>G994</num><br><b>V-AAM-2S</b> | <morphD>Verb, Aorist, Active, iMperative, second, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1066<br><i>BDAG:</i> βοάω<br><i>EDNT:</i> βοάω<br><i>Louw-Nida:</i> 33.81</p>
βόθυνον	<p><font color='gray'>bothynon</font> | <font color='gray'>voθiynon</font><br><blu><b>βόθυνος</b></blu> | <red>pit</red> | <num>G999</num><br><b>N-ASM</b> | <morphD>Noun, Accusative, Singular, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1073<br><i>BDAG:</i> βόθυνος<br><i>EDNT:</i> βόθυνος<br><i>Louw-Nida:</i> 1.55</p>
βολήν	<p><font color='gray'>bolēn</font> | <font color='gray'>voliyn</font><br><blu><b>βολή</b></blu> | <red>throwing</red> | <num>G1000</num><br><b>N-ASF</b> | <morphD>Noun, Accusative, Singular, Feminine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1074<br><i>BDAG:</i> βολή<br><i>EDNT:</i> βολή<br><i>Louw-Nida:</i> 15.216</p>
βολίσαντες	<p><font color='gray'>bolisantes</font> | <font color='gray'>voliysantes</font><br><blu><b>βολίζω</b></blu> | <red>to sound</red> | <num>G1001</num><br><b>V-AAP-NPM</b> | <morphD>Verb, Aorist, Active, Participle, Nominative, Plural, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1075<br><i>BDAG:</i> βολίζω<br><i>EDNT:</i> βολίζω<br><i>Louw-Nida:</i> 54.23</p>
Βόος	<p><font color='gray'>boos</font> | <font color='gray'>voos</font><br><blu><b>Βοόζ</b></blu> | <red>Boaz</red> | <num>G1003</num><br><b>N-GSM-P</b> | <morphD>Noun, Genitive, Singular, Masculine, Person</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1078<br><i>BDAG:</i> Βόος<br><i>EDNT:</i> Βόες<br><i>Louw-Nida:</i> 93.79</p>
βορβόρου	<p><font color='gray'>borborou</font> | <font color='gray'>vorvoru</font><br><blu><b>βόρβορος</b></blu> | <red>mire</red> | <num>G1004</num><br><b>N-GSM</b> | <morphD>Noun, Genitive, Singular, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1079<br><i>BDAG:</i> βόρβορος<br><i>EDNT:</i> βόρβορος<br><i>Louw-Nida:</i> 2.17</p>
βορρᾶ	<p><font color='gray'>borra</font> | <font color='gray'>vorra</font><br><blu><b>βορρᾶς</b></blu> | <red>the north</red> | <num>G1005</num><br><b>N-GSM</b> | <morphD>Noun, Genitive, Singular, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1080<br><i>BDAG:</i> βορρᾶς<br><i>EDNT:</i> βορρᾶς<br><i>Louw-Nida:</i> 82.3</p>
Βόσκε	<p><font color='gray'>boske</font> | <font color='gray'>voske</font><br><blu><b>βόσκω</b></blu> | <red>to feed</red> | <num>G1006</num><br><b>V-PAM-2S</b> | <morphD>Verb, Present, Active, iMperative, second, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1081<br><i>BDAG:</i> βόσκω<br><i>EDNT:</i> βόσκω<br><i>Louw-Nida:</i> 23.10，44.1</p>
βόσκειν	<p><font color='gray'>boskein</font> | <font color='gray'>voskiyn</font><br><blu><b>βόσκω</b></blu> | <red>to feed</red> | <num>G1006</num><br><b>V-PAN</b> | <morphD>Verb, Present, Active, iNfinitive</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1081<br><i>BDAG:</i> βόσκω<br><i>EDNT:</i> βόσκω<br><i>Louw-Nida:</i> 44.1</p>
βοσκομένη	<p><font color='gray'>boskomenē</font> | <font color='gray'>voskomeniy</font><br><blu><b>βόσκω</b></blu> | <red>to feed</red> | <num>G1006</num><br><b>V-PPP-NSF</b> | <morphD>Verb, Present, Passive, Participle, Nominative, Singular, Feminine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1081<br><i>BDAG:</i> βόσκω，βόσκω<br><i>EDNT:</i> βόσκω，βόσκω<br><i>Louw-Nida:</i> 23.9，23.10</p>
βόσκοντες	<p><font color='gray'>boskontes</font> | <font color='gray'>voskontes</font><br><blu><b>βόσκω</b></blu> | <red>to feed</red> | <num>G1006</num><br><b>V-PAP-NPM</b> | <morphD>Verb, Present, Active, Participle, Nominative, Plural, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1081<br><i>BDAG:</i> βόσκω<br><i>EDNT:</i> βόσκω<br><i>Louw-Nida:</i> 44.1</p>
Βοσὸρ	<p><font color='gray'>bosor</font> | <font color='gray'>vosor</font><br><blu><b>Βοσόρ, Βεώρ</b></blu> | <red>Beor</red> | <num>G1007</num><br><b>N-GSM-P</b> | <morphD>Noun, Genitive, Singular, Masculine, Person</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1082<br><i>BDAG:</i> Βοσόρ<br><i>EDNT:</i> Βοσόρ<br><i>Louw-Nida:</i> 93.80</p>
βοτάνην	<p><font color='gray'>botanēn</font> | <font color='gray'>votaniyn</font><br><blu><b>βοτάνη</b></blu> | <red>crop</red> | <num>G1008</num><br><b>N-ASF</b> | <morphD>Noun, Accusative, Singular, Feminine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1083<br><i>BDAG:</i> βοτάνη<br><i>EDNT:</i> βοτάνη<br><i>Louw-Nida:</i> 3.14</p>
βότρυας	<p><font color='gray'>botryas</font> | <font color='gray'>votriyas</font><br><blu><b>βότρυς</b></blu> | <red>bunch of grapes</red> | <num>G1009</num><br><b>N-APM</b> | <morphD>Noun, Accusative, Plural, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1084<br><i>BDAG:</i> βότρυς<br><i>EDNT:</i> βότρυς<br><i>Louw-Nida:</i> 3.38</p>
βουλὰς	<p><font color='gray'>boulas</font> | <font color='gray'>vulas</font><br><blu><b>βουλή</b></blu> | <red>plan</red> | <num>G1012</num><br><b>N-APF</b> | <morphD>Noun, Accusative, Plural, Feminine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1087<br><i>BDAG:</i> βουλή<br><i>EDNT:</i> βουλή<br><i>Louw-Nida:</i> 30.57</p>
βούλει	<p><font color='gray'>boulei</font> | <font color='gray'>vuliy</font><br><blu><b>βούλομαι</b></blu> | <red>to plan</red> | <num>G1014</num><br><b>V-PNI-2S</b> | <morphD>Verb, Present, middle or passive depoNent, Indicative, second, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1089<br><i>BDAG:</i> βούλομαι<br><i>EDNT:</i> βούλομαι<br><i>Louw-Nida:</i> 25.3</p>
βούλεσθε	<p><font color='gray'>boulesthe</font> | <font color='gray'>vulesθe</font><br><blu><b>βούλομαι</b></blu> | <red>to plan</red> | <num>G1014</num><br><b>V-PNI-2P</b> | <morphD>Verb, Present, middle or passive depoNent, Indicative, second, Plural</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1089<br><i>BDAG:</i> βούλομαι<br><i>EDNT:</i> βούλομαι<br><i>Louw-Nida:</i> 25.3，30.56</p>
βούλεται	<p><font color='gray'>bouletai</font> | <font color='gray'>vulete</font><br><blu><b>βούλομαι</b></blu> | <red>to plan</red> | <num>G1014</num><br><b>V-PNI-3S</b> | <morphD>Verb, Present, middle or passive depoNent, Indicative, third, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1089<br><i>BDAG:</i> βούλομαι<br><i>EDNT:</i> βούλομαι<br><i>Louw-Nida:</i> 30.56</p>
βουλεύομαι	<p><font color='gray'>bouleuomai</font> | <font color='gray'>vulevome</font><br><blu><b>βουλεύω</b></blu> | <red>to plan</red> | <num>G1011</num><br><b>V-PNI-1S</b> | <morphD>Verb, Present, middle or passive depoNent, Indicative, first, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1086<br><i>BDAG:</i> βουλεύω<br><i>EDNT:</i> βουλεύομαι<br><i>Louw-Nida:</i> 30.56</p>
βουλεύσεται	<p><font color='gray'>bouleusetai</font> | <font color='gray'>vulefsete</font><br><blu><b>βουλεύω</b></blu> | <red>to plan</red> | <num>G1011</num><br><b>V-FDI-3S</b> | <morphD>Verb, Future, middle Deponent, Indicative, third, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1086<br><i>BDAG:</i> βουλεύω<br><i>EDNT:</i> βουλεύομαι<br><i>Louw-Nida:</i> 30.8</p>
βουλευτής	<p><font color='gray'>bouleutēs</font> | <font color='gray'>vuleftiys</font><br><blu><b>βουλευτής</b></blu> | <red>member of a council</red> | <num>G1010</num><br><b>N-NSM</b> | <morphD>Noun, Nominative, Singular, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1085<br><i>BDAG:</i> βουλευτής<br><i>EDNT:</i> βουλευτής<br><i>Louw-Nida:</i> 11.85</p>
βουλευτὴς	<p><font color='gray'>bouleutēs</font> | <font color='gray'>vuleftiys</font><br><blu><b>βουλευτής</b></blu> | <red>member of a council</red> | <num>G1010</num><br><b>N-NSM</b> | <morphD>Noun, Nominative, Singular, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1085<br><i>BDAG:</i> βουλευτής<br><i>EDNT:</i> βουλευτής<br><i>Louw-Nida:</i> 11.85</p>
βουλὴ	<p><font color='gray'>boulē</font> | <font color='gray'>vuliy</font><br><blu><b>βουλή</b></blu> | <red>plan</red> | <num>G1012</num><br><b>N-NSF</b> | <morphD>Noun, Nominative, Singular, Feminine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1087<br><i>BDAG:</i> βουλή<br><i>EDNT:</i> βουλή<br><i>Louw-Nida:</i> 30.57</p>
βουλῇ	<p><font color='gray'>boulē</font> | <font color='gray'>vuliy</font><br><blu><b>βουλή</b></blu> | <red>plan</red> | <num>G1012</num><br><b>N-DSF</b> | <morphD>Noun, Dative, Singular, Feminine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1087<br><i>BDAG:</i> βουλή<br><i>EDNT:</i> βουλή<br><i>Louw-Nida:</i> 30.57</p>
βουληθεὶς	<p><font color='gray'>boulētheis</font> | <font color='gray'>vuliyθiys</font><br><blu><b>βούλομαι</b></blu> | <red>to plan</red> | <num>G1014</num><br><b>V-AOP-NSM</b> | <morphD>Verb, Aorist, passive depOnent, Participle, Nominative, Singular, Masculine</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1089<br><i>BDAG:</i> βούλομαι<br><i>EDNT:</i> βούλομαι<br><i>Louw-Nida:</i> 25.3</p>
βουληθῇ	<p><font color='gray'>boulēthē</font> | <font color='gray'>vuliyθiy</font><br><blu><b>βούλομαι</b></blu> | <red>to plan</red> | <num>G1014</num><br><b>V-AOS-3S</b> | <morphD>Verb, Aorist, passive depOnent, Subjunctive, third, Singular</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1089<br><i>BDAG:</i> βούλομαι<br><i>EDNT:</i> βούλομαι<br><i>Louw-Nida:</i> 25.3</p>
βούλημα	<p><font color='gray'>boulēma</font> | <font color='gray'>vuliyma</font><br><blu><b>βούλημα</b></blu> | <red>plan</red> | <num>G1013</num><br><b>N-ASN</b> | <morphD>Noun, Accusative, Singular, Neuter</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1088<br><i>BDAG:</i> βούλημα<br><i>EDNT:</i> βούλημα<br><i>Louw-Nida:</i> 25.4</p>
βουλήματι	<p><font color='gray'>boulēmati</font> | <font color='gray'>vuliymatiy</font><br><blu><b>βούλημα</b></blu> | <red>plan</red> | <num>G1013</num><br><b>N-DSN</b> | <morphD>Noun, Dative, Singular, Neuter</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1088<br><i>BDAG:</i> βούλημα<br><i>EDNT:</i> βούλημα<br><i>Louw-Nida:</i> 30.57</p>
βουλήματος	<p><font color='gray'>boulēmatos</font> | <font color='gray'>vuliymatos</font><br><blu><b>βούλημα</b></blu> | <red>plan</red> | <num>G1013</num><br><b>N-GSN</b> | <morphD>Noun, Genitive, Singular, Neuter</morphD><br><br><u>Other lexicons:</u><br><i>Goodrick-Kohlenberger:</i> GK-G1088<br><i>BDAG:</i> βούλημα<br><i>EDNT:</i> βούλημα<br><i>Louw-Nida:</i> 30.57</p>
