OGNTsort	lexicalEntry	morphology	book	KJVversification	OGNTversification
031171	G1722	PREP	42	42.2.21	42.2.21
031172	G3588	T-DSF	42	42.2.21	42.2.21
031173	G2836	N-DSF	42	42.2.21	42.2.21
031174	G2532	CONJ	42	42.2.22	42.2.22
031175	G3753	CONJ	42	42.2.22	42.2.22
031176	G4130	V-API-3P	42	42.2.22	42.2.22
031177	G3588	T-NPF	42	42.2.22	42.2.22
031178	G2250	N-NPF	42	42.2.22	42.2.22
031179	G3588	T-GSM	42	42.2.22	42.2.22
031180	G2512	N-GSM	42	42.2.22	42.2.22
031181	G846	P-GPM	42	42.2.22	42.2.22
031182	G2596	PREP	42	42.2.22	42.2.22
031183	G3588	T-ASM	42	42.2.22	42.2.22
031184	G3551	N-ASM	42	42.2.22	42.2.22
031185	G3475	N-GSM-P	42	42.2.22	42.2.22
031186	G321	V-2AAI-3P	42	42.2.22	42.2.22
031187	G846	P-ASM	42	42.2.22	42.2.22
031188	G1519	PREP	42	42.2.22	42.2.22
031189	G2414	N-APN-L	42	42.2.22	42.2.22
031190	G3936	V-2AAN	42	42.2.22	42.2.22
031191	G3588	T-DSM	42	42.2.22	42.2.22
031192	G2962	N-DSM	42	42.2.22	42.2.22
031193	G2531	CONJ	42	42.2.23	42.2.23
031194	G1125	V-RPI-3S	42	42.2.23	42.2.23
031195	G1722	PREP	42	42.2.23	42.2.23
031196	G3551	N-DSM	42	42.2.23	42.2.23
031197	G2962	N-GSM	42	42.2.23	42.2.23
031198	G3754	CONJ	42	42.2.23	42.2.23
031199	G3956	A-NSN	42	42.2.23	42.2.23
031200	G730	A-NSN	42	42.2.23	42.2.23
031201	G1272	V-PAP-NSN	42	42.2.23	42.2.23
031202	G3388	N-ASF	42	42.2.23	42.2.23
031203	G40	A-NSN	42	42.2.23	42.2.23
031204	G3588	T-DSM	42	42.2.23	42.2.23
031205	G2962	N-DSM	42	42.2.23	42.2.23
031206	G2564	V-FPI-3S	42	42.2.23	42.2.23
031207	G2532	CONJ	42	42.2.24	42.2.24
031208	G3588	T-GSN	42	42.2.24	42.2.24
031209	G1325	V-2AAN	42	42.2.24	42.2.24
031210	G2378	N-ASF	42	42.2.24	42.2.24
031211	G2596	PREP	42	42.2.24	42.2.24
031212	G3588	T-ASN	42	42.2.24	42.2.24
031213	G2036	V-RPP-ASN	42	42.2.24	42.2.24
031214	G1722	PREP	42	42.2.24	42.2.24
031215	G3588	T-DSM	42	42.2.24	42.2.24
031216	G3551	N-DSM	42	42.2.24	42.2.24
031217	G2962	N-GSM	42	42.2.24	42.2.24
031218	G2201	N-ASN	42	42.2.24	42.2.24
031219	G5167	N-GPF	42	42.2.24	42.2.24
031220	G2228	CONJ	42	42.2.24	42.2.24
031221	G1417	A-APM-NUI	42	42.2.24	42.2.24
031222	G3502	N-APM	42	42.2.24	42.2.24
031223	G4058	N-GPF	42	42.2.24	42.2.24
031224	G2532	CONJ	42	42.2.25	42.2.25
031225	G2400	INJ	42	42.2.25	42.2.25
031226	G444	N-NSM	42	42.2.25	42.2.25
031227	G1510	V-IAI-3S	42	42.2.25	42.2.25
031228	G1722	PREP	42	42.2.25	42.2.25
031229	G2419	N-DSF-L	42	42.2.25	42.2.25
031230	G3739	R-DSM	42	42.2.25	42.2.25
031231	G3686	N-NSN	42	42.2.25	42.2.25
031232	G4826	N-NSM-P	42	42.2.25	42.2.25
031233	G2532	CONJ	42	42.2.25	42.2.25
031234	G3588	T-NSM	42	42.2.25	42.2.25
031235	G444	N-NSM	42	42.2.25	42.2.25
031236	G3778	D-NSM	42	42.2.25	42.2.25
031237	G1342	A-NSM	42	42.2.25	42.2.25
031238	G2532	CONJ	42	42.2.25	42.2.25
031239	G2126	A-NSM	42	42.2.25	42.2.25
031240	G4327	V-PNP-NSM	42	42.2.25	42.2.25
031241	G3874	N-ASF	42	42.2.25	42.2.25
031242	G3588	T-GSM	42	42.2.25	42.2.25
031243	G2474	N-GSM-L	42	42.2.25	42.2.25
031244	G2532	CONJ	42	42.2.25	42.2.25
031245	G4151	N-NSN	42	42.2.25	42.2.25
031246	G1510	V-IAI-3S	42	42.2.25	42.2.25
031247	G40	A-NSN	42	42.2.25	42.2.25
031248	G1909	PREP	42	42.2.25	42.2.25
031249	G846	P-ASM	42	42.2.25	42.2.25
031250	G2532	CONJ	42	42.2.26	42.2.26
031251	G1510	V-IAI-3S	42	42.2.26	42.2.26
031252	G846	P-DSM	42	42.2.26	42.2.26
031253	G5537	V-RPP-NSN	42	42.2.26	42.2.26
031254	G5259	PREP	42	42.2.26	42.2.26
031255	G3588	T-GSN	42	42.2.26	42.2.26
031256	G4151	N-GSN	42	42.2.26	42.2.26
031257	G3588	T-GSN	42	42.2.26	42.2.26
031258	G40	A-GSN	42	42.2.26	42.2.26
031259	G3361	PRT-N	42	42.2.26	42.2.26
031260	G1492	V-2AAN	42	42.2.26	42.2.26
031261	G2288	N-ASM	42	42.2.26	42.2.26
031262	G4250	CONJ	42	42.2.26	42.2.26
031263	G2228	CONJ	42	42.2.26	42.2.26
031264	G302	PRT	42	42.2.26	42.2.26
031265	G1492	V-2AAS-3S	42	42.2.26	42.2.26
031266	G3588	T-ASM	42	42.2.26	42.2.26
031267	G5547	N-ASM-T	42	42.2.26	42.2.26
031268	G2962	N-GSM	42	42.2.26	42.2.26
031269	G2532	CONJ	42	42.2.27	42.2.27
031270	G2064	V-2AAI-3S	42	42.2.27	42.2.27
031271	G1722	PREP	42	42.2.27	42.2.27
031272	G3588	T-DSN	42	42.2.27	42.2.27
031273	G4151	N-DSN	42	42.2.27	42.2.27
031274	G1519	PREP	42	42.2.27	42.2.27
031275	G3588	T-ASN	42	42.2.27	42.2.27
031276	G2411	N-GSN	42	42.2.27	42.2.27
031277	G2532	CONJ	42	42.2.27	42.2.27
031278	G1722	PREP	42	42.2.27	42.2.27
031279	G3588	T-DSN	42	42.2.27	42.2.27
031280	G1521	V-2AAN	42	42.2.27	42.2.27
031281	G3588	T-APM	42	42.2.27	42.2.27
031282	G1118	N-APM	42	42.2.27	42.2.27
031283	G3588	T-ASN	42	42.2.27	42.2.27
031284	G3813	N-ASN	42	42.2.27	42.2.27
031285	G2424	N-ASM-P	42	42.2.27	42.2.27
031286	G3588	T-GSN	42	42.2.27	42.2.27
031287	G4160	V-AAN	42	42.2.27	42.2.27
031288	G846	P-APM	42	42.2.27	42.2.27
031289	G2596	PREP	42	42.2.27	42.2.27
031290	G3588	T-ASN	42	42.2.27	42.2.27
031291	G1480	V-RPP-ASN	42	42.2.27	42.2.27
031292	G3588	T-GSM	42	42.2.27	42.2.27
031293	G3551	N-GSM	42	42.2.27	42.2.27
031294	G4012	PREP	42	42.2.27	42.2.27
031295	G846	P-GSM	42	42.2.27	42.2.27
031296	G2532	CONJ	42	42.2.28	42.2.28
031297	G846	P-NSM	42	42.2.28	42.2.28
031298	G1209	V-ADI-3S	42	42.2.28	42.2.28
031299	G846	P-ASN	42	42.2.28	42.2.28
031300	G1519	PREP	42	42.2.28	42.2.28
031301	G3588	T-APF	42	42.2.28	42.2.28
031302	G43	N-APF	42	42.2.28	42.2.28
031303	G2532	CONJ	42	42.2.28	42.2.28
031304	G2127	V-AAI-3S	42	42.2.28	42.2.28
031305	G3588	T-ASM	42	42.2.28	42.2.28
031306	G2316	N-ASM	42	42.2.28	42.2.28
031307	G2532	CONJ	42	42.2.28	42.2.28
031308	G2036	V-2AAI-3S	42	42.2.28	42.2.28
031309	G3568	ADV	42	42.2.29	42.2.29
031310	G630	V-PAI-2S	42	42.2.29	42.2.29
031311	G3588	T-ASM	42	42.2.29	42.2.29
031312	G1401	N-ASM	42	42.2.29	42.2.29
031313	G4771	P-2GS	42	42.2.29	42.2.29
031314	G1203	N-VSM	42	42.2.29	42.2.29
031315	G2596	PREP	42	42.2.29	42.2.29
031316	G3588	T-ASN	42	42.2.29	42.2.29
031317	G4487	N-ASN	42	42.2.29	42.2.29
031318	G4771	P-2GS	42	42.2.29	42.2.29
031319	G1722	PREP	42	42.2.29	42.2.29
031320	G1515	N-DSF	42	42.2.29	42.2.29
031321	G3754	CONJ	42	42.2.30	42.2.30
031322	G1492	V-2AAI-3P	42	42.2.30	42.2.30
031323	G3588	T-NPM	42	42.2.30	42.2.30
031324	G3788	N-NPM	42	42.2.30	42.2.30
031325	G1473	P-1GS	42	42.2.30	42.2.30
031326	G3588	T-ASN	42	42.2.30	42.2.30
031327	G4992	A-ASN	42	42.2.30	42.2.30
031328	G4771	P-2GS	42	42.2.30	42.2.30
031329	G3739	R-ASN	42	42.2.31	42.2.31
031330	G2090	V-AAI-2S	42	42.2.31	42.2.31
031331	G2596	PREP	42	42.2.31	42.2.31
031332	G4383	N-ASN	42	42.2.31	42.2.31
031333	G3956	A-GPM	42	42.2.31	42.2.31
031334	G3588	T-GPM	42	42.2.31	42.2.31
031335	G2992	N-GPM	42	42.2.31	42.2.31
031336	G5457	N-ASN	42	42.2.32	42.2.32
031337	G1519	PREP	42	42.2.32	42.2.32
031338	G602	N-ASF	42	42.2.32	42.2.32
031339	G1484	N-GPN	42	42.2.32	42.2.32
031340	G2532	CONJ	42	42.2.32	42.2.32
031341	G1391	N-ASF	42	42.2.32	42.2.32
031342	G2992	N-GSM	42	42.2.32	42.2.32
031343	G4771	P-2GS	42	42.2.32	42.2.32
031344	G2474	N-GSM-L	42	42.2.32	42.2.32
031345	G2532	CONJ	42	42.2.33	42.2.33
031346	G1510	V-IAI-3S	42	42.2.33	42.2.33
031347	G3588	T-NSM	42	42.2.33	42.2.33
031348	G3962	N-NSM	42	42.2.33	42.2.33
031349	G846	P-GSM	42	42.2.33	42.2.33
031350	G2532	CONJ	42	42.2.33	42.2.33
031351	G3588	T-NSF	42	42.2.33	42.2.33
031352	G3384	N-NSF	42	42.2.33	42.2.33
031353	G2296	V-PAP-NPM	42	42.2.33	42.2.33
031354	G1909	PREP	42	42.2.33	42.2.33
031355	G3588	T-DPN	42	42.2.33	42.2.33
031356	G2980	V-PPP-DPN	42	42.2.33	42.2.33
031357	G4012	PREP	42	42.2.33	42.2.33
031358	G846	P-GSM	42	42.2.33	42.2.33
031359	G2532	CONJ	42	42.2.34	42.2.34
031360	G2127	V-AAI-3S	42	42.2.34	42.2.34
031361	G846	P-APM	42	42.2.34	42.2.34
031362	G4826	N-NSM-P	42	42.2.34	42.2.34
031363	G2532	CONJ	42	42.2.34	42.2.34
031364	G2036	V-2AAI-3S	42	42.2.34	42.2.34
031365	G4314	PREP	42	42.2.34	42.2.34
031366	G3137	N-ASF-P	42	42.2.34	42.2.34
031367	G3588	T-ASF	42	42.2.34	42.2.34
031368	G3384	N-ASF	42	42.2.34	42.2.34
031369	G846	P-GSM	42	42.2.34	42.2.34
031370	G2400	INJ	42	42.2.34	42.2.34
031371	G3778	D-NSM	42	42.2.34	42.2.34
031372	G2749	V-PNI-3S	42	42.2.34	42.2.34
031373	G1519	PREP	42	42.2.34	42.2.34
031374	G4431	N-ASF	42	42.2.34	42.2.34
031375	G2532	CONJ	42	42.2.34	42.2.34
031376	G386	N-ASF	42	42.2.34	42.2.34
031377	G4183	A-GPM	42	42.2.34	42.2.34
031378	G1722	PREP	42	42.2.34	42.2.34
031379	G3588	T-DSM	42	42.2.34	42.2.34
031380	G2474	N-DSM-L	42	42.2.34	42.2.34
031381	G2532	CONJ	42	42.2.34	42.2.34
031382	G1519	PREP	42	42.2.34	42.2.34
031383	G4592	N-ASN	42	42.2.34	42.2.34
031384	G483	V-PPP-ASN	42	42.2.34	42.2.34
031385	G2532	CONJ	42	42.2.35	42.2.35
031386	G4771	P-2GS	42	42.2.35	42.2.35
031387	G1161	CONJ	42	42.2.35	42.2.35
031388	G846	P-GSF	42	42.2.35	42.2.35
031389	G3588	T-ASF	42	42.2.35	42.2.35
031390	G5590	N-ASF	42	42.2.35	42.2.35
031391	G1330	V-FDI-3S	42	42.2.35	42.2.35
031392	G4501	N-NSF	42	42.2.35	42.2.35
031393	G3704	CONJ	42	42.2.35	42.2.35
031394	G302	PRT	42	42.2.35	42.2.35
031395	G601	V-APS-3P	42	42.2.35	42.2.35
031396	G1537	PREP	42	42.2.35	42.2.35
031397	G4183	A-GPF	42	42.2.35	42.2.35
031398	G2588	N-GPF	42	42.2.35	42.2.35
031399	G1261	N-NPM	42	42.2.35	42.2.35
031400	G2532	CONJ	42	42.2.36	42.2.36
031401	G1510	V-IAI-3S	42	42.2.36	42.2.36
031402	G451	N-NSF-P	42	42.2.36	42.2.36
031403	G4398	N-NSF	42	42.2.36	42.2.36
031404	G2364	N-NSF	42	42.2.36	42.2.36
031405	G5323	N-GSM-P	42	42.2.36	42.2.36
031406	G1537	PREP	42	42.2.36	42.2.36
031407	G5443	N-GSF	42	42.2.36	42.2.36
031408	G768	N-GSM-P	42	42.2.36	42.2.36
031409	G3778	D-NSF	42	42.2.36	42.2.36
031410	G4260	V-RAP-NSF	42	42.2.36	42.2.36
031411	G1722	PREP	42	42.2.36	42.2.36
031412	G2250	N-DPF	42	42.2.36	42.2.36
031413	G4183	A-DPF	42	42.2.36	42.2.36
031414	G2198	V-AAP-NSF	42	42.2.36	42.2.36
031415	G3326	PREP	42	42.2.36	42.2.36
031416	G435	N-GSM	42	42.2.36	42.2.36
031417	G2094	N-APN	42	42.2.36	42.2.36
031418	G2033	A-APN-NUI	42	42.2.36	42.2.36
031419	G575	PREP	42	42.2.36	42.2.36
031420	G3588	T-GSF	42	42.2.36	42.2.36
031421	G3932	N-GSF	42	42.2.36	42.2.36
031422	G846	P-GSF	42	42.2.36	42.2.36
031423	G2532	CONJ	42	42.2.37	42.2.37
031424	G846	P-NSF	42	42.2.37	42.2.37
031425	G5503	A-NSF	42	42.2.37	42.2.37
031426	G2193	PREP	42	42.2.37	42.2.37
031427	G2094	N-GPN	42	42.2.37	42.2.37
031428	G3589	A-GPN-NUI	42	42.2.37	42.2.37
031429	G5064	A-GPN	42	42.2.37	42.2.37
031430	G3739	R-NSF	42	42.2.37	42.2.37
031431	G3756	PRT-N	42	42.2.37	42.2.37
031432	G868	V-INI-3S	42	42.2.37	42.2.37
031433	G3588	T-GSN	42	42.2.37	42.2.37
031434	G2411	N-GSN	42	42.2.37	42.2.37
031435	G3521	N-DPF	42	42.2.37	42.2.37
031436	G2532	CONJ	42	42.2.37	42.2.37
031437	G1162	N-DPF	42	42.2.37	42.2.37
031438	G3000	V-PAP-NSF	42	42.2.37	42.2.37
031439	G3571	N-ASF	42	42.2.37	42.2.37
031440	G2532	CONJ	42	42.2.37	42.2.37
031441	G2250	N-ASF	42	42.2.37	42.2.37
031442	G2532	CONJ	42	42.2.38	42.2.38
031443	G846	P-DSF	42	42.2.38	42.2.38
031444	G3588	T-DSF	42	42.2.38	42.2.38
031445	G5610	N-DSF	42	42.2.38	42.2.38
031446	G2186	V-2AAP-NSF	42	42.2.38	42.2.38
031447	G437	V-INI-3S	42	42.2.38	42.2.38
031448	G3588	T-DSM	42	42.2.38	42.2.38
031449	G2316	N-DSM	42	42.2.38	42.2.38
031450	G2532	CONJ	42	42.2.38	42.2.38
031451	G2980	V-IAI-3S	42	42.2.38	42.2.38
031452	G4012	PREP	42	42.2.38	42.2.38
031453	G846	P-GSM	42	42.2.38	42.2.38
031454	G3956	A-DPM	42	42.2.38	42.2.38
031455	G3588	T-DPM	42	42.2.38	42.2.38
031456	G4327	V-PNP-DPM	42	42.2.38	42.2.38
031457	G3085	N-ASF	42	42.2.38	42.2.38
031458	G2419	N-GSF-L	42	42.2.38	42.2.38
031459	G2532	CONJ	42	42.2.39	42.2.39
031460	G5613	CONJ	42	42.2.39	42.2.39
031461	G5055	V-AAI-3P	42	42.2.39	42.2.39
031462	G3956	A-APN	42	42.2.39	42.2.39
031463	G3588	T-APN	42	42.2.39	42.2.39
031464	G2596	PREP	42	42.2.39	42.2.39
031465	G3588	T-ASM	42	42.2.39	42.2.39
031466	G3551	N-ASM	42	42.2.39	42.2.39
031467	G2962	N-GSM	42	42.2.39	42.2.39
031468	G1994	V-2AAI-3P	42	42.2.39	42.2.39
031469	G1519	PREP	42	42.2.39	42.2.39
031470	G3588	T-ASF	42	42.2.39	42.2.39
031471	G1056	N-ASF-L	42	42.2.39	42.2.39
031472	G1519	PREP	42	42.2.39	42.2.39
031473	G4172	N-ASF	42	42.2.39	42.2.39
031474	G1438	F-3GPM	42	42.2.39	42.2.39
031475	G3478	N-ASF-L	42	42.2.39	42.2.39
031476	G3588	T-NSN	42	42.2.40	42.2.40
031477	G1161	CONJ	42	42.2.40	42.2.40
031478	G3813	N-NSN	42	42.2.40	42.2.40
031479	G837	V-IAI-3S	42	42.2.40	42.2.40
031480	G2532	CONJ	42	42.2.40	42.2.40
031481	G2901	V-IPI-3S	42	42.2.40	42.2.40
031482	G4137	V-PPP-NSN	42	42.2.40	42.2.40
031483	G4678	N-DSF	42	42.2.40	42.2.40
031484	G2532	CONJ	42	42.2.40	42.2.40
031485	G5485	N-NSF	42	42.2.40	42.2.40
031486	G2316	N-GSM	42	42.2.40	42.2.40
031487	G1510	V-IAI-3S	42	42.2.40	42.2.40
031488	G1909	PREP	42	42.2.40	42.2.40
031489	G846	P-ASN	42	42.2.40	42.2.40
031490	G2532	CONJ	42	42.2.41	42.2.41
031491	G4198	V-INI-3P	42	42.2.41	42.2.41
031492	G3588	T-NPM	42	42.2.41	42.2.41
031493	G1118	N-NPM	42	42.2.41	42.2.41
031494	G846	P-GSM	42	42.2.41	42.2.41
031495	G2596	PREP	42	42.2.41	42.2.41
031496	G2094	N-ASN	42	42.2.41	42.2.41
031497	G1519	PREP	42	42.2.41	42.2.41
031498	G2419	N-ASF-L	42	42.2.41	42.2.41
031499	G3588	T-DSF	42	42.2.41	42.2.41
031500	G1859	N-DSF	42	42.2.41	42.2.41
031501	G3588	T-GSN	42	42.2.41	42.2.41
031502	G3957	N-GSN	42	42.2.41	42.2.41
031503	G2532	CONJ	42	42.2.42	42.2.42
031504	G3753	CONJ	42	42.2.42	42.2.42
031505	G1096	V-2ADI-3S	42	42.2.42	42.2.42
031506	G2094	N-GPN	42	42.2.42	42.2.42
031507	G1427	A-GPN-NUI	42	42.2.42	42.2.42
031508	G305	V-PAP-GPM	42	42.2.42	42.2.42
031509	G846	P-GPM	42	42.2.42	42.2.42
031510	G2596	PREP	42	42.2.42	42.2.42
031511	G3588	T-ASN	42	42.2.42	42.2.42
031512	G1485	N-ASN	42	42.2.42	42.2.42
031513	G3588	T-GSF	42	42.2.42	42.2.42
031514	G1859	N-GSF	42	42.2.42	42.2.42
031515	G2532	CONJ	42	42.2.43	42.2.43
031516	G5048	V-AAP-GPM	42	42.2.43	42.2.43
031517	G3588	T-APF	42	42.2.43	42.2.43
031518	G2250	N-APF	42	42.2.43	42.2.43
031519	G1722	PREP	42	42.2.43	42.2.43
031520	G3588	T-DSN	42	42.2.43	42.2.43
031521	G5290	V-PAN	42	42.2.43	42.2.43
031522	G846	P-APM	42	42.2.43	42.2.43
031523	G5278	V-AAI-3S	42	42.2.43	42.2.43
031524	G2424	N-NSM-P	42	42.2.43	42.2.43
031525	G3588	T-NSM	42	42.2.43	42.2.43
031526	G3816	N-NSM	42	42.2.43	42.2.43
031527	G1722	PREP	42	42.2.43	42.2.43
031528	G2419	N-DSF-L	42	42.2.43	42.2.43
031529	G2532	CONJ	42	42.2.43	42.2.43
031530	G3756	PRT-N	42	42.2.43	42.2.43
031531	G1097	V-2AAI-3P	42	42.2.43	42.2.43
031532	G3588	T-NPM	42	42.2.43	42.2.43
031533	G1118	N-NPM	42	42.2.43	42.2.43
031534	G846	P-GSM	42	42.2.43	42.2.43
031535	G3543	V-AAP-NPM	42	42.2.44	42.2.44
031536	G1161	CONJ	42	42.2.44	42.2.44
031537	G846	P-ASM	42	42.2.44	42.2.44
031538	G1510	V-PAN	42	42.2.44	42.2.44
031539	G1722	PREP	42	42.2.44	42.2.44
031540	G3588	T-DSF	42	42.2.44	42.2.44
031541	G4923	N-DSF	42	42.2.44	42.2.44
031542	G2064	V-2AAI-3P	42	42.2.44	42.2.44
031543	G2250	N-GSF	42	42.2.44	42.2.44
031544	G3598	N-ASF	42	42.2.44	42.2.44
031545	G2532	CONJ	42	42.2.44	42.2.44
031546	G327	V-IAI-3P	42	42.2.44	42.2.44
031547	G846	P-ASM	42	42.2.44	42.2.44
031548	G1722	PREP	42	42.2.44	42.2.44
031549	G3588	T-DPM	42	42.2.44	42.2.44
031550	G4773	A-DPM	42	42.2.44	42.2.44
031551	G2532	CONJ	42	42.2.44	42.2.44
031552	G3588	T-DPM	42	42.2.44	42.2.44
031553	G1110	A-DPM	42	42.2.44	42.2.44
031554	G2532	CONJ	42	42.2.45	42.2.45
031555	G3361	PRT-N	42	42.2.45	42.2.45
031556	G2147	V-2AAP-NPM	42	42.2.45	42.2.45
031557	G5290	V-AAI-3P	42	42.2.45	42.2.45
031558	G1519	PREP	42	42.2.45	42.2.45
031559	G2419	N-ASF-L	42	42.2.45	42.2.45
031560	G327	V-PAP-NPM	42	42.2.45	42.2.45
031561	G846	P-ASM	42	42.2.45	42.2.45
031562	G2532	CONJ	42	42.2.46	42.2.46
031563	G1096	V-2ADI-3S	42	42.2.46	42.2.46
031564	G3326	PREP	42	42.2.46	42.2.46
031565	G2250	N-APF	42	42.2.46	42.2.46
031566	G5140	A-APF	42	42.2.46	42.2.46
031567	G2147	V-2AAI-3P	42	42.2.46	42.2.46
031568	G846	P-ASM	42	42.2.46	42.2.46
031569	G1722	PREP	42	42.2.46	42.2.46
031570	G3588	T-DSN	42	42.2.46	42.2.46
031571	G2411	N-DSN	42	42.2.46	42.2.46
031572	G2516	V-PNP-ASM	42	42.2.46	42.2.46
031573	G1722	PREP	42	42.2.46	42.2.46
031574	G3319	A-DSN	42	42.2.46	42.2.46
031575	G3588	T-GPM	42	42.2.46	42.2.46
031576	G1320	N-GPM	42	42.2.46	42.2.46
031577	G2532	CONJ	42	42.2.46	42.2.46
031578	G191	V-PAP-ASM	42	42.2.46	42.2.46
031579	G846	P-GPM	42	42.2.46	42.2.46
031580	G2532	CONJ	42	42.2.46	42.2.46
031581	G1905	V-PAP-ASM	42	42.2.46	42.2.46
031582	G846	P-APM	42	42.2.46	42.2.46
031583	G1839	V-IMI-3P	42	42.2.47	42.2.47
031584	G1161	CONJ	42	42.2.47	42.2.47
031585	G3956	A-NPM	42	42.2.47	42.2.47
031586	G3588	T-NPM	42	42.2.47	42.2.47
031587	G191	V-PAP-NPM	42	42.2.47	42.2.47
031588	G846	P-GSM	42	42.2.47	42.2.47
031589	G1909	PREP	42	42.2.47	42.2.47
031590	G3588	T-DSF	42	42.2.47	42.2.47
031591	G4907	N-DSF	42	42.2.47	42.2.47
031592	G2532	CONJ	42	42.2.47	42.2.47
031593	G3588	T-DPF	42	42.2.47	42.2.47
031594	G612	N-DPF	42	42.2.47	42.2.47
031595	G846	P-GSM	42	42.2.47	42.2.47
031596	G2532	CONJ	42	42.2.48	42.2.48
031597	G1492	V-2AAP-NPM	42	42.2.48	42.2.48
031598	G846	P-ASM	42	42.2.48	42.2.48
031599	G1605	V-2API-3P	42	42.2.48	42.2.48
031600	G2532	CONJ	42	42.2.48	42.2.48
031601	G2036	V-2AAI-3S	42	42.2.48	42.2.48
031602	G4314	PREP	42	42.2.48	42.2.48
031603	G846	P-ASM	42	42.2.48	42.2.48
031604	G3588	T-NSF	42	42.2.48	42.2.48
031605	G3384	N-NSF	42	42.2.48	42.2.48
031606	G846	P-GSM	42	42.2.48	42.2.48
031607	G5043	N-VSN	42	42.2.48	42.2.48
031608	G5101	I-ASN	42	42.2.48	42.2.48
031609	G4160	V-AAI-2S	42	42.2.48	42.2.48
031610	G1473	P-1DP	42	42.2.48	42.2.48
031611	G3779	ADV	42	42.2.48	42.2.48
031612	G2400	INJ	42	42.2.48	42.2.48
031613	G3588	T-NSM	42	42.2.48	42.2.48
031614	G3962	N-NSM	42	42.2.48	42.2.48
031615	G4771	P-2GS	42	42.2.48	42.2.48
031616	G2504	P-1NS-K	42	42.2.48	42.2.48
031617	G3600	V-PMP-NPM	42	42.2.48	42.2.48
031618	G2212	V-IAI-1P	42	42.2.48	42.2.48
031619	G4771	P-2AS	42	42.2.48	42.2.48
031620	G2532	CONJ	42	42.2.49	42.2.49
031621	G2036	V-2AAI-3S	42	42.2.49	42.2.49
031622	G4314	PREP	42	42.2.49	42.2.49
031623	G846	P-APM	42	42.2.49	42.2.49
031624	G5101	I-ASN	42	42.2.49	42.2.49
031625	G3754	CONJ	42	42.2.49	42.2.49
031626	G2212	V-IAI-2P	42	42.2.49	42.2.49
031627	G1473	P-1AS	42	42.2.49	42.2.49
031628	G3756	PRT-N	42	42.2.49	42.2.49
031629	G1492	V-2LAI-2P	42	42.2.49	42.2.49
031630	G3754	CONJ	42	42.2.49	42.2.49
031631	G1722	PREP	42	42.2.49	42.2.49
031632	G3588	T-DPN	42	42.2.49	42.2.49
031633	G3588	T-GSM	42	42.2.49	42.2.49
031634	G3962	N-GSM	42	42.2.49	42.2.49
031635	G1473	P-1GS	42	42.2.49	42.2.49
031636	G1210	V-PAI-3S	42	42.2.49	42.2.49
031637	G1510	V-PAN	42	42.2.49	42.2.49
031638	G1473	P-1AS	42	42.2.49	42.2.49
031639	G2532	CONJ	42	42.2.50	42.2.50
031640	G846	P-NPM	42	42.2.50	42.2.50
031641	G3756	PRT-N	42	42.2.50	42.2.50
031642	G4920	V-AAI-3P	42	42.2.50	42.2.50
031643	G3588	T-ASN	42	42.2.50	42.2.50
031644	G4487	N-ASN	42	42.2.50	42.2.50
031645	G3739	R-ASN	42	42.2.50	42.2.50
031646	G2980	V-AAI-3S	42	42.2.50	42.2.50
031647	G846	P-DPM	42	42.2.50	42.2.50
031648	G2532	CONJ	42	42.2.51	42.2.51
031649	G2597	V-2AAI-3S	42	42.2.51	42.2.51
031650	G3326	PREP	42	42.2.51	42.2.51
031651	G846	P-GPM	42	42.2.51	42.2.51
031652	G2532	CONJ	42	42.2.51	42.2.51
031653	G2064	V-2AAI-3S	42	42.2.51	42.2.51
031654	G1519	PREP	42	42.2.51	42.2.51
031655	G3478	N-ASF-L	42	42.2.51	42.2.51
031656	G2532	CONJ	42	42.2.51	42.2.51
031657	G1510	V-IAI-3S	42	42.2.51	42.2.51
031658	G5293	V-PPP-NSM	42	42.2.51	42.2.51
031659	G846	P-DPM	42	42.2.51	42.2.51
031660	G2532	CONJ	42	42.2.51	42.2.51
031661	G3588	T-NSF	42	42.2.51	42.2.51
031662	G3384	N-NSF	42	42.2.51	42.2.51
031663	G846	P-GSM	42	42.2.51	42.2.51
031664	G1301	V-IAI-3S	42	42.2.51	42.2.51
031665	G3956	A-APN	42	42.2.51	42.2.51
031666	G3588	T-APN	42	42.2.51	42.2.51
031667	G4487	N-APN	42	42.2.51	42.2.51
031668	G1722	PREP	42	42.2.51	42.2.51
031669	G3588	T-DSF	42	42.2.51	42.2.51
031670	G2588	N-DSF	42	42.2.51	42.2.51
031671	G846	P-GSF	42	42.2.51	42.2.51
031672	G2532	CONJ	42	42.2.52	42.2.52
031673	G2424	N-NSM-P	42	42.2.52	42.2.52
031674	G4298	V-IAI-3S	42	42.2.52	42.2.52
031675	G1722	PREP	42	42.2.52	42.2.52
031676	G3588	T-DSF	42	42.2.52	42.2.52
031677	G4678	N-DSF	42	42.2.52	42.2.52
031678	G2532	CONJ	42	42.2.52	42.2.52
031679	G2244	N-DSF	42	42.2.52	42.2.52
031680	G2532	CONJ	42	42.2.52	42.2.52
031681	G5485	N-DSF	42	42.2.52	42.2.52
031682	G3844	PREP	42	42.2.52	42.2.52
031683	G2316	N-DSM	42	42.2.52	42.2.52
031684	G2532	CONJ	42	42.2.52	42.2.52
